# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,56.563200,8.160318
1,56.626620,8.245089
2,56.964219,8.045025
3,56.735044,8.041477
4,57.028612,7.664891
5,56.662637,7.353147
6,57.192287,7.506984
7,57.114987,7.692797
8,56.601242,8.077280
9,56.734791,8.104275
10,56.669252,7.891695
11,57.078319,7.774722
12,56.805034,8.250299
13,56.816838,8.212971
14,56.831640,7.843201
15,56.827966,7.786396
16,56.892554,7.876803
17,56.965358,7.993664
18,57.219304,8.131520
19,57.214633,8.032293
20,56.626873,7.790290
21,56.737110,8.169338
22,56.842467,7.986746
23,56.773055,8.303222
24,56.839138,8.813576
25,57.032126,8.839803
26,57.292896,8.682049
27,56.869390,8.507396
28,57.131743,7.781326
29,56.992925,7.169694
30,56.739873,7.089981
31,56.506757,7.241500
32,56.122307,7.432349
33,55.789344,7.363039
34,55.473039,7.229555
35,54.716857,7.029895
36,54.999271,6.886656
37,55.245174,7.090746
38,55.115525,7.204905
39,55.372959,6.809452
40,55.360400,6.582812
41,55.433738,6.303678
42,55.600689,6.161294
43,56.242639,5.874291
44,56.630819,5.804466
45,56.521144,6.023647
46,55.969435,6.461508
47,56.001329,6.403000
48,56.032680,6.188916
49,56.338478,6.600061
50,56.859436,6.928958
51,56.614766,7.211461
52,56.601493,7.827516
53,56.670581,7.705016
54,57.132635,7.380775
55,57.352087,7.357977
56,57.449999,7.168066
57,57.443950,7.643077
58,57.708553,7.591294
59,57.472122,7.277686
60,57.241551,7.379402
61,56.712759,7.375774
62,56.514507,7.756060
63,56.477310,7.826362
64,56.738429,8.090846
65,56.794614,7.702439
66,56.587429,7.955988
67,56.423974,7.813448
68,56.098058,7.956087
69,55.548050,8.690062
70,55.201683,9.221475
71,55.146620,8.980867
72,54.873153,8.882904
73,55.125976,8.833581
74,55.273539,8.792958
75,55.484491,8.510000
76,55.537702,8.522255
77,55.465904,8.232257
78,55.633195,8.469630
79,55.404719,8.501176
80,54.850312,8.037573
81,55.078530,7.803387
82,55.397287,8.076630
83,55.879792,7.918862
84,56.043793,7.857630
85,56.021907,8.210303
86,56.134497,8.345259
87,55.847384,8.116032
88,55.374841,7.841604
89,54.854954,7.960066
90,54.146759,9.104472
91,54.434246,9.140939
92,54.663765,9.008409
93,54.570225,9.414530
94,54.836793,8.801307
95,54.482568,9.115045
96,54.236420,8.934857
97,54.109543,8.780926
98,53.610610,9.168500
99,53.067662,9.173094
100,53.193421,9.430153
101,53.551839,9.201107
102,53.755347,9.169194
103,53.902989,9.201369
104,53.912746,8.853824
105,54.149003,9.163688
106,54.325154,9.486328
107,54.374901,9.645309
108,54.447143,9.570252
109,54.025771,9.237907
110,53.980950,9.730649
111,54.625133,9.033402
112,55.317072,8.566133
113,55.478134,8.105481
114,56.020167,8.278928
115,56.065142,8.585191
116,56.574765,8.211904
117,57.110259,8.637952
118,57.232862,8.790538
119,57.494394,8.934855
120,57.007488,9.385068
121,57.178463,9.620877
122,57.243191,9.162413
123,57.584865,8.638721
124,57.630327,8.851439
125,57.419747,8.550207
126,57.531192,8.455002
127,57.483180,8.621578
128,57.579403,8.831063
129,57.212664,8.679135
130,57.078237,8.369392
131,56.585732,8.862491
132,56.680065,8.829608
133,57.386064,9.034781
134,57.704595,8.998587
135,57.962458,9.145040
136,57.972744,8.915852
137,57.367683,8.884348
138,57.203240,9.226282
139,56.996897,9.171514
140,56.850360,9.300341
141,57.210187,9.112316
142,57.437154,8.986291
143,57.221735,9.458547
144,57.163715,9.894199
145,56.855949,10.145099
146,56.794113,10.242712
147,56.881684,10.231327
148,56.708159,9.883811
149,56.551088,9.859065
150,56.199633,9.762445
151,55.897455,9.942655
152,56.109457,10.496645
153,56.475063,10.614035
154,56.473965,10.325668
155,56.298874,9.531559
156,56.293920,9.899081
157,56.427140,9.770424
158,56.440464,9.682339
159,55.763563,9.753531
160,55.388825,9.704823
161,55.151868,10.222049
162,55.249868,9.877911
163,54.963379,9.780525
164,54.650334,9.475144
165,54.701041,9.024789
166,54.670529,8.508045
167,54.717240,8.698793
168,54.256686,8.872451
169,54.548389,9.008300
170,54.479757,8.566831
171,54.477646,8.899121
172,54.224249,9.463900
173,54.181437,9.346366
174,53.965362,9.382478
175,54.416311,9.377285
176,54.854685,9.748190
177,54.864123,10.132510
178,55.034749,10.135574
179,55.396807,10.013620
180,55.328897,9.706984
181,54.832094,9.451062
182,54.757924,9.277495
183,54.420103,9.176774
184,54.415878,9.038895
185,53.845382,9.046903
186,53.619723,8.904959
187,53.454478,8.439971
188,53.599192,7.723486
189,53.845953,7.582811
190,53.940507,7.524868
191,53.970054,7.294187
192,53.386025,7.314400
193,52.902491,7.424982
194,52.503474,7.416168
195,52.347888,7.581996
196,52.267049,7.379856
197,52.275158,7.245461
198,52.506559,7.080341
199,52.531209,6.938695
200,52.765826,7.024244
201,53.184868,7.000414
202,53.048375,6.945481
203,52.990663,7.061238
204,52.847200,7.372303
205,52.896559,7.828989
206,52.874413,7.618543
207,52.767541,7.402140
208,52.337246,8.113961
209,52.164995,7.979818
210,52.152151,7.886244
211,51.940185,7.311348
212,51.529873,6.767476
213,51.669666,6.369236
214,51.841957,6.362147
215,51.456925,6.530617
216,51.219520,7.008253
217,51.365792,6.836655
218,51.282312,6.856867
219,51.039849,6.793178
220,50.864121,6.916335
221,50.775954,7.303688
222,50.926156,7.524211
223,51.064074,7.941151
224,50.473307,8.112572
225,50.112958,8.294187
226,49.710547,8.253434
227,49.207623,8.328316
228,49.297422,8.113901
229,49.279489,7.794331
230,49.633228,7.645990
231,50.004589,7.719168
232,50.142579,7.579308
233,50.163779,7.461897
234,50.195355,7.681120
235,50.418699,7.382197
236,50.219302,7.483767
237,50.526775,7.648218
238,50.471903,7.746585
239,50.460853,7.549940
240,50.731202,7.854372
