# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,57.013267,7.795413
1,56.972106,7.277555
2,56.664669,7.400724
3,56.347316,6.901810
4,56.437541,6.837161
5,56.443064,6.497838
6,56.814909,6.432700
7,56.565006,6.684529
8,56.628131,7.179922
9,55.966793,7.065366
10,55.465030,7.119830
11,55.696799,6.987400
12,55.326319,6.869457
13,54.777409,6.435897
14,54.686505,6.212383
15,54.465761,6.471210
16,54.196223,6.331282
17,54.022350,6.239238
18,54.218382,6.656000
19,54.405890,6.988771
20,54.806918,7.417304
21,54.642055,7.542765
22,54.359443,7.725310
23,54.324132,7.725724
24,54.638872,7.321312
25,54.458452,7.343493
26,54.760792,7.581337
27,54.604938,7.109637
28,54.288067,7.006875
29,54.410175,7.007678
30,54.466971,6.923895
31,54.405783,6.917140
32,54.307857,6.613822
33,53.869578,6.428194
34,53.821186,6.816455
35,53.668366,6.832454
36,53.619480,6.964593
37,53.840072,6.357176
38,54.509693,5.745701
39,54.791387,6.348791
40,54.293760,6.636517
41,54.139533,6.996231
42,54.010672,7.160912
43,54.335418,6.945289
44,54.495915,6.899184
45,54.691208,6.731262
46,54.168483,6.673866
47,54.156446,6.695909
48,54.336042,6.088769
49,54.404109,5.799096
50,54.371540,6.194531
51,54.480852,6.681072
52,54.297366,6.777593
53,54.155398,6.982743
54,53.933920,6.751529
55,53.693104,6.450846
56,53.292015,6.306012
57,52.911754,6.686287
58,52.933592,6.782447
59,52.760368,6.809918
60,53.117616,6.673349
61,53.128302,6.387529
62,52.916430,6.665482
63,52.877781,6.754276
64,53.116878,6.732738
65,52.604210,6.922535
66,52.459339,7.197628
67,52.613190,6.840821
68,52.448653,7.091508
69,52.401947,7.124631
70,52.462413,7.698259
71,52.413022,7.460469
72,52.807300,7.318338
73,52.696332,7.042520
74,52.622505,6.544729
75,52.391118,6.430316
76,52.174438,6.389374
77,51.909430,6.181204
78,51.652463,5.867616
79,51.773596,6.083648
80,51.856672,6.088488
81,51.857411,6.357996
82,51.602805,6.929124
83,51.465994,7.108203
84,51.380965,7.180033
85,51.314242,7.094388
86,51.103099,6.803202
87,50.696369,6.600278
88,50.511146,7.150187
89,50.637318,7.319348
90,50.626034,7.163396
