# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,73.892999,7.748303
1,73.539943,7.846058
2,73.437247,7.552734
3,73.472739,7.325228
4,73.770315,7.413602
5,74.308784,7.882777
6,74.333765,7.788295
7,74.586390,7.653978
8,74.800225,7.309653
9,74.470265,7.271227
10,74.524205,7.370706
11,74.575488,7.376488
12,74.900006,7.566033
13,75.140796,6.918231
14,75.337890,6.669938
15,75.459796,6.530729
16,75.449684,6.069467
17,75.324318,5.801177
18,75.030923,5.891356
19,74.903371,5.200110
20,74.765815,5.057000
21,75.093095,5.340558
22,74.700097,5.545529
23,74.603808,5.862559
24,74.264035,6.616528
25,74.161461,7.104428
26,74.011554,7.240686
27,73.972310,7.358078
28,74.228513,7.731879
29,74.943610,7.497588
30,75.271925,6.717685
31,75.263460,7.331096
32,74.619899,8.247765
33,74.908189,8.259782
34,74.880601,7.786467
35,74.633754,8.504154
36,74.257509,8.998276
37,73.952476,9.208094
38,74.092409,9.397845
39,74.051717,9.420809
40,74.008200,9.637925
41,73.750564,9.867346
42,73.462385,9.133504
43,73.382955,8.985167
44,73.352996,8.932550
45,73.387697,9.208861
46,73.358974,9.065395
47,72.928902,9.593272
48,73.303668,10.475598
49,73.604030,10.484287
50,73.388983,10.811584
51,73.997504,10.719280
52,74.713729,10.368284
53,74.945129,10.203979
54,74.982112,9.936182
55,75.300928,10.226935
56,75.440301,10.051634
57,75.540406,9.766019
58,75.255148,9.531867
59,75.283612,9.320933
60,75.150756,8.993798
61,75.099219,9.088729
62,75.119554,9.489381
63,74.534272,10.360512
64,73.949138,10.851125
65,73.873386,10.902240
66,73.565579,10.478352
67,73.359007,10.673940
68,73.269186,10.704479
69,73.076707,10.705313
70,73.047862,10.376122
71,72.841162,10.820356
72,73.217835,10.710126
73,73.596224,10.703692
74,73.454048,10.736535
75,73.377819,10.447106
76,73.268535,10.685913
77,73.288515,11.423646
78,73.290097,10.935683
79,73.140599,10.850095
80,73.127541,10.838657
81,73.170582,10.973573
82,73.391499,10.770855
83,73.451192,10.054523
84,73.557892,10.401585
