# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,79.039225,10.829225
1,79.225193,10.934976
2,79.679481,10.373764
3,79.577536,9.578477
4,80.056853,10.031603
5,79.973194,10.777856
6,80.128548,10.558547
7,80.211966,10.350047
8,80.154858,10.420352
9,80.108333,10.098670
10,79.711528,10.040743
11,80.171982,9.856041
12,80.304601,10.090799
13,79.984296,10.176255
14,79.653070,9.614599
15,79.708054,9.305383
16,79.555707,8.859630
17,79.525868,9.272967
18,79.854306,9.530783
19,79.340905,9.935365
20,79.414917,9.581413
21,79.363620,9.951185
22,79.346056,10.203206
23,79.313357,10.678989
24,79.722363,10.708136
25,79.863545,11.347570
26,80.192222,11.526449
27,80.438717,11.263315
28,80.267635,10.926718
29,80.052014,10.842714
30,79.738744,10.811910
31,79.644813,11.029310
32,79.384844,11.201942
33,79.438930,11.063300
34,79.526101,10.677895
35,79.959451,9.801766
36,80.017328,10.489769
37,79.581419,10.857819
38,79.443015,10.926562
39,79.617828,10.572848
40,79.502985,10.617328
41,78.875463,11.692646
42,79.027008,12.450320
43,79.141281,12.409465
44,78.686316,12.084175
45,79.176150,12.214498
46,78.899667,12.650404
47,79.153561,13.400196
48,79.775846,13.275691
49,79.941905,13.850653
50,79.671403,13.728116
51,80.172434,14.101878
52,80.937125,14.245897
53,81.591897,14.637961
54,81.361663,14.038726
55,81.061373,14.353860
56,81.023661,14.790916
57,80.728538,14.964518
58,80.697404,15.263542
59,80.747860,14.625025
60,80.195293,13.680494
61,80.352947,13.898528
62,80.201988,13.932474
63,80.042778,13.231840
64,80.123096,12.510761
65,79.998969,12.358065
66,79.573616,13.302624
67,80.076441,14.059462
68,79.981335,14.151193
69,79.479305,14.038327
70,79.503629,13.667410
71,79.128224,14.138787
72,79.425121,14.421622
73,79.115455,13.959850
74,78.432236,13.604440
75,77.962757,13.294240
76,77.669901,13.252595
77,77.920520,12.813375
78,77.958539,12.762471
79,78.072692,12.096562
80,78.111143,11.328775
81,77.856261,11.695262
82,77.958706,10.956560
83,78.379790,11.223255
84,78.399455,11.253380
85,78.669995,10.729051
86,79.169242,10.765662
87,79.064195,11.008823
88,79.191690,10.669686
89,79.534128,11.198178
90,79.574641,11.095075
91,79.959615,11.257146
92,80.124182,10.732334
93,80.619137,10.868418
94,80.382084,11.281265
95,79.811783,11.765253
96,79.422230,11.883110
97,78.785057,11.664866
98,78.618400,11.580594
99,78.836961,11.470907
100,78.588217,11.457255
101,78.701316,11.623682
102,79.295808,11.660139
103,79.236771,11.609370
104,79.067887,11.455392
105,79.223257,12.110207
106,79.692026,12.870275
107,79.648163,12.389865
108,79.580221,12.583574
109,78.909641,12.944289
110,78.816624,12.796272
111,78.720138,12.829172
112,78.981660,12.806172
113,79.160198,12.700839
114,79.154983,12.771847
115,79.591676,12.576171
116,79.988126,12.865567
117,79.880015,12.814030
118,79.685229,12.288657
119,79.435271,12.750751
120,79.620592,12.127731
121,80.000305,11.631079
122,80.019395,11.985930
123,80.468884,12.490571
124,80.119121,12.366741
125,79.715286,12.131386
126,79.762752,12.335240
127,79.693292,11.829646
128,79.566073,11.856513
129,79.387645,11.722389
130,79.412708,11.157526
131,79.170862,11.532941
132,78.680847,11.870423
133,78.169798,11.714354
134,78.161146,10.767253
135,78.185955,10.948370
136,78.325361,10.447602
137,78.091553,11.401786
138,78.379429,10.894378
139,78.163573,11.112559
140,77.920285,11.515025
141,78.056477,11.979554
142,77.864673,12.140205
143,77.380226,12.937438
144,76.896916,13.019197
145,76.574655,12.752415
146,76.537921,12.733060
147,77.138507,12.662347
148,77.228786,12.792815
149,77.023837,13.700934
150,76.864340,13.882327
151,76.468663,13.683248
152,76.284367,13.517956
153,76.341892,13.468328
154,76.443326,13.767496
155,76.995957,13.353078
156,77.472423,13.829647
157,77.331314,14.244190
158,77.484225,13.782463
159,77.377819,13.423554
160,76.970762,13.838646
161,77.149089,14.155863
162,77.158964,14.588114
163,77.169987,14.725604
164,76.937298,14.910690
165,76.934891,15.028658
166,76.817941,14.843817
167,76.810960,15.009467
168,77.396604,14.967916
169,77.327903,15.221895
170,76.951280,14.550183
171,76.582732,14.065821
172,76.611143,13.951602
173,76.830338,14.151382
174,77.352328,14.633321
175,77.391665,14.998651
176,77.566793,14.966919
177,77.285491,14.290128
178,77.317905,14.145847
179,76.976336,14.777951
180,76.468084,14.740824
181,76.778935,13.951901
182,77.081273,13.183026
183,77.573545,13.517152
184,77.812037,13.500174
185,77.792528,13.517685
186,77.657386,13.225019
187,77.593177,13.090630
188,77.496174,13.309471
189,77.094258,13.720465
190,77.089529,13.727304
191,77.080536,12.941777
192,77.001830,13.069071
193,76.510332,12.671445
194,77.047974,12.284832
195,76.983396,11.983578
196,77.257630,12.303878
197,76.601143,12.467903
198,76.011355,12.289705
199,75.892748,12.526154
200,75.965263,12.772954
201,75.850890,13.463877
202,75.596546,13.842337
203,75.924806,13.907711
204,76.287128,14.363387
205,76.521630,14.542130
206,76.294885,14.838285
207,75.925152,15.192881
208,75.612654,14.986916
209,75.494786,14.919995
210,75.710098,14.717639
211,75.552749,14.673352
212,75.785835,14.581740
213,75.697812,13.890472
214,75.752249,14.381642
215,75.764408,14.592644
216,75.877249,14.365732
217,75.543219,14.544441
218,75.471097,14.474674
219,75.385897,14.330000
220,74.861855,15.736884
221,74.768785,16.401893
222,74.185452,15.797829
223,74.150064,15.804477
224,74.361938,15.483900
225,74.347604,15.613342
226,74.412321,15.284825
227,74.077938,15.475229
228,73.932756,15.472203
229,74.191805,15.434889
230,73.691921,14.691405
231,73.706113,14.458596
232,73.442896,15.308724
233,73.080637,15.578404
234,72.635490,16.015160
235,72.495592,16.168174
236,73.322221,15.539514
237,73.216158,15.687546
238,72.817371,15.380663
239,72.121073,15.155529
240,71.986420,15.400165
241,72.062047,15.277145
242,72.276575,14.904275
243,72.042321,15.128334
244,71.448774,14.864604
245,71.314446,14.360985
246,71.253724,14.413490
247,71.530845,14.935251
248,71.734992,15.237836
249,72.007684,14.738701
250,71.763248,15.092711
251,72.141481,15.232778
252,71.725241,15.428039
253,71.300206,15.466786
254,71.283474,15.892228
255,71.223500,16.212591
256,71.130287,16.752143
257,71.166105,17.150644
258,71.043173,16.402299
259,71.030446,17.009535
260,70.859860,17.579484
261,70.848387,17.850917
262,70.994458,17.980323
263,71.280658,17.742216
264,71.799974,17.612973
265,72.167678,17.726492
266,72.753571,17.756989
267,72.902419,18.245269
268,73.341161,18.362753
269,73.072496,18.153885
270,72.380652,18.281905
271,72.235029,18.599927
272,72.201574,17.877654
273,71.998312,17.732126
274,72.042451,17.549279
275,71.616411,18.103439
276,71.518552,17.677962
277,70.874963,17.858846
278,70.643032,17.495372
279,70.802465,17.797640
280,70.984701,17.637520
281,71.118629,17.181090
282,70.995268,17.552464
283,71.071969,17.563373
284,71.290174,17.032488
285,71.015945,16.739634
286,71.132038,16.329662
287,71.178405,16.328727
288,71.304075,16.270474
289,71.676557,16.382781
290,71.734834,16.661385
291,72.013427,16.633776
292,72.231636,16.362606
293,71.864172,15.710825
294,71.436185,16.543605
295,70.813570,15.829834
296,70.487680,16.125442
297,70.681469,15.776115
298,70.582106,16.217924
299,70.423831,15.974746
300,70.324230,15.617854
301,69.748910,15.743070
302,69.957265,15.966664
303,69.566799,16.114514
304,69.104423,16.512164
305,68.690498,16.060350
306,68.237357,15.891175
307,68.202583,15.877385
308,67.856142,16.140150
309,67.749573,15.969894
310,67.631484,15.922078
311,67.837528,15.760329
312,68.228883,16.192081
313,68.340791,16.894966
314,68.029198,16.659946
315,67.667013,17.521900
316,67.298057,17.451994
317,67.022563,17.443520
318,67.178049,17.047916
319,67.020218,17.507987
320,67.029142,18.061970
321,67.185484,18.029982
322,67.376880,17.849896
323,67.595778,18.033278
324,68.044081,17.634843
325,68.358362,17.505939
326,68.765316,17.320999
327,68.886114,17.676512
328,68.360342,17.516314
329,68.888436,16.620913
330,68.687952,16.468156
331,68.530495,16.048846
332,68.638968,15.769998
333,68.277911,16.469021
334,68.633042,16.857471
335,68.087771,17.501933
336,68.008968,17.134155
337,68.123912,16.929510
338,68.462420,17.272509
339,68.823478,17.451074
340,69.764125,17.323415
341,69.811191,17.414220
342,70.130034,17.423345
343,70.357190,17.109036
344,70.387382,16.853238
345,70.155344,16.523434
346,70.435546,16.067966
347,69.991953,16.300930
348,69.282612,16.971338
349,69.194386,16.897531
350,68.968288,16.905223
351,68.507852,16.640770
352,68.156833,16.556308
353,68.445584,16.607892
354,68.482048,16.504128
355,68.078662,16.332388
356,67.884023,16.720260
357,67.341875,16.987064
358,67.032917,16.658317
359,67.219134,16.694520
360,67.108578,16.765992
361,66.593903,16.828036
362,66.518995,17.088810
363,66.388375,17.226325
364,66.499542,17.912790
365,66.425717,18.263324
366,66.720530,17.998336
367,67.067036,17.492586
368,66.806855,17.596502
369,66.459926,17.933246
370,66.650776,17.337326
371,66.348600,16.560426
372,65.806367,16.278589
373,65.725657,15.671080
374,65.386451,15.957924
375,65.425236,16.001842
376,65.423102,16.618513
377,65.377359,16.368405
378,65.347276,16.322994
379,65.482000,17.199695
380,65.432981,17.303864
381,65.561426,16.878126
382,65.476593,16.789683
383,64.916605,17.234871
384,64.525854,17.295135
385,64.014230,17.852518
386,63.963461,17.802749
387,64.223534,17.968377
388,64.186087,18.250452
389,64.058378,17.988398
390,63.892388,17.880522
391,63.568421,18.132000
392,63.177855,17.820156
393,63.728261,17.480226
394,64.055734,17.120308
395,64.390023,16.875992
396,63.994873,16.746891
397,63.962743,17.197645
398,64.307280,16.782085
399,64.259952,17.033659
400,64.755315,16.592051
401,65.148334,16.748157
402,65.352794,16.400198
403,65.554710,16.079210
404,65.316162,16.430738
405,65.445024,16.699465
406,65.140436,16.028029
407,64.992167,15.796269
408,64.698135,15.825397
409,64.545552,15.936203
410,64.425352,15.662106
411,64.017583,15.557505
412,63.933899,15.085134
413,64.025670,14.999062
414,63.411255,15.353934
415,62.899260,15.323072
416,62.842233,15.288240
417,62.807617,15.282813
418,62.667150,15.031334
419,62.906991,15.071638
420,62.966364,15.329879
421,63.345620,14.858914
422,63.557430,15.411703
423,63.593466,14.576746
424,63.362661,14.139655
425,63.348379,14.829019
426,63.365834,15.150422
427,63.461373,15.503012
428,63.526327,16.098493
429,63.646416,15.764415
430,63.887717,15.263060
431,63.550632,15.703727
432,63.468115,15.448514
433,63.411690,15.795374
434,63.229783,16.166914
435,63.483431,15.741550
436,63.444379,15.560244
437,63.682050,14.755092
438,64.171424,13.991649
439,64.067061,13.884546
440,64.563010,13.878476
441,64.632122,13.984327
442,64.561351,14.795368
443,65.045535,14.891786
444,65.174723,15.304778
445,64.927933,15.677686
446,65.142037,15.553429
447,65.190196,15.049537
448,65.025397,15.167053
449,64.789161,15.497884
450,64.417479,15.513173
451,64.081326,15.606016
452,64.392179,16.202913
453,64.896104,16.485037
454,64.534646,16.698432
455,64.458576,16.243720
456,64.376761,16.079358
457,64.308344,16.560884
458,63.675922,17.363678
459,63.571368,17.209712
460,63.203877,17.075565
461,63.239149,16.828929
462,63.639429,16.656692
463,63.451102,16.180793
464,63.287414,16.067206
465,63.096277,16.319554
466,63.044874,16.513207
467,63.135927,16.044031
468,63.026142,15.966334
469,63.351221,16.084044
470,62.997672,16.222605
471,63.200288,16.506818
472,62.713059,16.622072
473,63.152909,16.742940
474,63.235751,16.465779
475,63.412261,16.267942
476,63.524308,15.826867
477,63.111206,15.825166
478,63.179403,15.822666
479,61.947564,15.685374
480,61.560103,15.684321
481,61.532874,15.409188
482,61.985120,15.581669
483,61.963494,15.761793
484,61.995903,15.692179
485,61.900647,15.599737
486,62.305858,15.871697
487,62.129486,15.811833
488,61.756605,15.560210
489,62.333685,15.566072
490,62.132862,15.811894
491,62.406837,16.393416
492,62.203255,16.071595
493,62.436417,15.855224
494,62.681920,15.672985
495,62.407555,15.952759
496,62.296379,16.557353
497,62.723127,17.060746
498,62.923572,17.296905
499,62.859421,17.080714
500,62.759071,17.333120
501,63.120167,16.887112
502,63.126447,16.672199
503,62.970848,16.884372
504,62.475444,16.720839
505,62.536389,16.496542
506,62.733168,16.426098
507,63.096705,16.045206
508,63.642716,15.404771
509,64.033854,14.658753
510,63.900486,14.364611
511,64.257163,14.449975
512,64.223656,14.369938
513,64.596587,13.779342
514,64.842150,13.140702
515,64.944381,13.170643
516,64.905248,12.786134
517,65.225319,13.244293
518,65.418325,13.378835
519,65.508273,13.435133
520,65.457939,13.491165
521,65.986622,12.811562
522,65.589940,12.909127
523,65.538769,12.839112
524,65.378952,12.504594
525,65.043535,12.620344
526,65.031341,12.180983
527,65.224338,12.040428
528,64.989550,12.404680
529,64.774771,12.474543
530,65.027419,12.522476
531,65.078096,12.836074
532,65.575226,13.034739
533,65.952980,12.929663
534,65.779262,12.508538
535,66.169071,11.885078
536,66.205644,11.464134
537,65.912412,11.210715
538,65.979438,11.058865
539,65.935438,11.362471
540,66.432848,11.585561
541,65.860351,12.538275
542,66.190885,12.525435
543,66.441865,12.051930
544,66.424673,11.941069
545,66.583882,11.969788
546,66.731799,11.540618
547,66.545182,12.200560
548,66.330864,12.284976
549,66.441709,12.365395
550,65.887973,12.815677
551,65.412315,12.580495
552,65.555429,13.037114
553,65.928477,13.046154
554,66.100543,13.189174
555,65.548341,12.711076
556,65.561294,12.875581
557,65.596844,12.771606
558,65.307363,12.781377
559,65.216871,12.277715
560,65.669832,11.750798
561,65.693952,11.660713
562,65.837069,11.377828
563,66.048915,11.249909
564,66.401006,10.963527
565,66.705556,11.198111
566,66.470090,10.951353
567,66.274866,10.851176
568,66.043426,10.829670
569,65.770783,11.525366
570,65.886432,11.551032
571,65.801583,11.916635
572,65.678668,12.272552
573,65.563037,11.842841
574,65.449631,12.225589
575,65.516571,12.265209
576,65.626903,11.732095
577,65.970551,11.291298
578,65.936596,11.067266
579,66.042525,11.864270
580,66.157373,11.594244
581,65.991519,11.262530
582,66.066967,11.493872
583,66.260619,11.684593
584,66.433468,11.518179
585,66.521039,11.494373
586,66.541364,11.507365
587,66.265355,11.700281
588,65.830176,10.980617
589,65.737279,10.540656
590,66.036492,10.443553
591,65.952371,10.521166
592,65.879101,10.690335
593,65.759834,11.245646
594,65.550999,11.279807
595,65.633962,11.420228
596,65.747684,11.266346
597,65.561025,11.508919
598,65.764135,11.038959
599,65.646476,11.225711
600,65.721538,11.077841
601,65.525771,11.504268
602,65.140202,12.059315
603,65.433686,11.808747
604,65.313364,11.756861
605,65.172757,11.580829
606,65.275927,11.217773
607,64.965333,11.049842
608,65.163591,10.791001
609,64.863855,10.482942
610,64.875659,10.276261
611,64.462641,10.463682
612,64.597483,10.722155
613,64.432341,11.040089
614,64.305253,10.733427
615,64.150269,10.237020
616,63.927127,10.208042
617,63.848015,9.971108
618,63.937987,10.091753
619,63.467411,9.936575
620,63.227274,9.790634
621,63.617464,9.857905
622,63.299412,9.872554
623,63.277781,10.118512
624,63.967232,10.221784
625,64.458556,9.811215
626,64.035367,10.678019
627,63.928870,10.907465
628,63.842522,11.410431
629,64.363532,10.837010
630,64.346805,10.806360
631,64.322987,10.990974
632,64.204194,11.157829
633,64.547362,10.764551
634,64.650049,10.775494
635,64.524106,11.033709
636,64.313750,11.028416
637,64.073954,10.927589
638,64.351644,10.374690
639,64.492063,10.988754
640,64.634109,11.529962
641,64.856287,11.714209
642,64.672902,12.077495
643,65.135066,12.077830
644,65.703964,12.073334
645,65.920421,11.606458
646,65.955715,11.292603
647,65.866403,11.124590
648,66.017163,11.285901
649,66.148937,11.171528
650,65.862534,11.356981
651,65.711932,11.312246
652,65.346092,10.849626
653,65.064215,10.819414
654,64.697227,11.010984
655,64.804552,10.706009
656,64.980017,10.731536
657,64.819395,9.951286
658,64.130433,10.294707
659,63.768646,10.494244
660,63.892314,10.813091
661,63.554241,10.659709
662,63.135146,10.458076
663,63.172172,10.816819
664,63.613609,10.820572
665,63.591512,10.680193
666,63.952358,10.607775
667,63.864141,10.381582
668,63.988581,10.032214
669,64.008364,10.119675
670,64.320547,10.416053
671,65.004693,10.589123
672,65.216257,10.752299
673,65.610831,10.880912
674,66.022014,10.273305
675,66.402925,10.065588
676,66.445394,9.988573
677,66.656374,10.273952
678,66.817421,10.201989
679,66.899204,10.496957
680,66.460191,10.192385
681,66.475948,9.751140
682,66.628353,10.401646
683,66.954989,10.005430
684,66.576091,10.121628
685,66.610106,10.480377
686,67.085082,10.342486
687,67.097175,9.947935
688,67.013255,10.039460
689,67.165918,10.442445
690,66.931776,11.149244
691,66.725388,11.368916
692,66.916999,11.383908
693,66.752069,11.392635
694,66.369923,12.104707
695,65.927620,12.103993
696,66.062595,12.348642
697,66.072822,12.860270
698,65.999196,13.190899
699,65.916511,12.525908
700,66.102509,11.897266
701,66.087805,11.865949
702,66.275852,12.133030
703,66.302333,12.435412
704,66.561331,12.028482
705,66.257814,12.377178
706,66.718073,11.958321
707,66.606731,12.357948
708,66.457140,12.214649
709,66.206191,12.444363
710,65.732882,12.206832
711,65.108614,12.402947
712,65.775823,11.744042
713,66.333174,11.818122
714,66.793123,11.992573
715,66.576685,12.206787
716,66.464112,12.586802
717,66.510242,12.858814
718,66.264300,13.320313
719,66.583737,13.578377
720,67.200281,12.872115
721,67.336435,13.242663
722,67.857846,13.519764
723,67.945696,13.660211
724,68.366470,13.566887
725,68.396771,13.131802
726,68.028378,13.475844
727,67.826322,13.639370
728,67.728209,13.786340
729,67.722541,13.728785
730,67.482270,13.769878
731,67.136239,14.072981
732,67.673215,14.003437
733,67.330707,14.559811
734,66.945275,14.957345
735,67.098059,14.914891
736,66.884026,15.004903
737,66.543319,15.284638
738,66.513577,14.735306
739,66.495261,14.673816
740,66.508996,14.620995
741,66.500943,14.797906
742,66.050354,14.424764
743,66.269974,14.082264
744,66.214258,14.110499
745,66.288790,13.337862
746,66.523049,12.734082
747,66.240507,13.333629
748,66.103137,13.601021
749,66.168714,13.381569
750,66.109958,13.091912
751,66.507688,12.831517
752,66.468964,12.563785
