# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,70.689476,10.921425
1,70.524979,10.759398
2,70.541066,10.980845
3,70.259240,11.068604
4,70.300652,11.166028
5,69.755324,11.087308
6,69.757705,11.015838
7,69.404061,10.700000
8,69.443901,10.426652
9,69.089054,10.148487
10,69.244668,9.557020
11,69.421954,9.065569
12,69.630761,9.066231
13,69.224078,9.334517
14,69.097658,9.338183
15,69.020068,9.479248
16,68.727615,9.696479
17,69.122215,9.320850
18,69.301130,8.855563
19,69.245708,9.130420
20,68.755372,9.375556
21,68.802816,9.026976
22,68.906204,8.662988
23,69.129575,8.069901
24,68.840777,7.888974
25,68.818218,8.136198
26,68.688068,8.149282
27,68.861036,8.405972
28,69.170248,8.784434
29,69.494713,8.628724
30,69.585760,8.777996
31,69.631393,8.363455
32,69.687366,8.391975
33,69.613339,8.498027
34,69.841168,8.487592
35,69.891754,8.725099
36,69.947384,8.871654
37,69.406671,9.400779
38,68.971185,9.334007
39,68.274674,9.320148
40,67.722250,9.264861
41,67.324838,8.860872
42,66.982239,9.201313
43,67.414824,9.572718
44,67.550778,9.592059
45,67.529893,9.322610
46,67.354847,9.177716
47,66.585849,9.793041
48,66.582536,9.289838
49,66.450530,9.412724
50,66.380846,9.214281
51,66.338367,9.100776
52,65.763911,9.430138
53,65.358442,9.742742
54,65.093762,9.177243
55,64.834170,9.304024
56,65.465294,9.797205
57,65.581668,10.147434
58,65.667639,9.935638
59,65.866462,9.969854
60,65.914076,10.043954
61,66.101801,10.014554
62,66.366330,9.747261
63,66.163658,9.937132
64,65.729826,9.640276
65,65.635350,10.063901
66,65.373431,9.443985
67,65.464767,9.571265
68,65.042387,9.758384
69,65.114112,9.290406
70,65.330617,9.435830
71,65.161030,9.504017
72,64.994664,9.399161
73,64.769570,9.234191
74,64.473497,9.791040
75,64.508860,9.712787
76,64.340665,9.183142
77,64.265557,8.972196
78,64.459612,9.235877
79,63.973574,9.783170
80,63.911950,9.909550
81,64.337370,9.536427
82,64.499386,9.394621
83,64.716857,9.108045
84,64.601435,9.351657
85,64.265593,9.996236
86,64.229887,10.262462
87,63.962834,10.151985
88,63.955749,10.055526
89,64.144716,10.180625
90,64.066011,9.607074
91,63.911591,9.498439
92,64.270525,9.571197
93,64.790146,9.647844
94,64.581714,9.634044
95,64.425372,10.295680
96,64.715709,10.209314
97,64.583852,10.573176
98,64.339445,11.040895
99,63.768879,11.985392
100,63.981107,12.202581
101,63.895525,11.819415
102,64.254155,11.457583
103,64.380051,11.511831
104,64.644278,11.366940
105,64.624099,11.251634
106,64.137469,11.499669
107,64.562896,11.137638
108,65.057079,11.377285
109,65.085871,11.095405
110,65.408048,11.238581
111,65.414236,11.646869
112,65.825598,11.465601
113,66.017647,11.645460
114,65.141611,11.847109
115,65.263440,11.757458
116,64.963771,11.684201
117,64.508122,11.874732
118,64.458614,11.938006
119,64.295084,12.119380
120,64.470364,12.327061
121,64.922966,12.385609
122,64.574183,12.514452
123,65.214787,12.597044
124,65.434721,12.162049
125,65.677768,12.108238
126,65.648389,11.782098
127,65.830209,11.248531
128,65.902902,11.326967
129,66.599685,11.361231
130,66.065371,11.376576
131,65.927417,12.037762
132,65.952540,12.102346
133,65.568443,11.752869
134,65.540416,11.774396
135,65.138868,11.482979
136,65.567671,11.613083
137,65.718419,11.567488
138,65.553444,11.842448
139,65.482119,11.636033
140,65.408666,11.748625
141,65.109054,11.587319
142,64.917585,11.649542
143,64.998812,11.987382
144,64.812057,12.516646
145,65.096830,11.992480
146,65.262864,12.446927
147,65.245133,12.681128
148,65.433722,12.987657
149,65.858712,13.833080
150,66.080422,13.820053
151,65.948396,13.754074
152,66.214177,14.139063
153,65.781696,14.522542
154,65.694034,15.220775
155,65.946741,15.190737
156,65.858488,15.393232
157,65.488767,14.664796
158,65.484427,14.313136
159,65.360631,14.242230
160,64.956280,14.581466
161,65.352678,14.477207
162,65.708605,14.824807
163,65.956992,14.578413
164,65.898040,14.391740
165,65.807166,14.690777
166,65.531343,15.284636
167,65.124375,14.767749
168,65.265842,14.235293
169,65.166181,13.771773
170,65.263912,13.431118
171,65.207405,13.495050
172,64.872342,13.434354
173,64.655110,13.402857
174,64.203674,13.595551
175,63.662310,13.430762
176,63.742933,13.354376
177,63.664812,13.589939
178,62.962393,13.639865
179,62.526101,13.571438
180,62.953997,13.152001
181,62.967288,12.468127
182,62.882558,11.991226
183,62.747055,11.654912
184,62.671765,11.753809
185,62.338674,12.107768
186,62.580330,11.531261
187,62.323513,11.473664
188,62.253290,11.293916
189,62.135023,11.369042
190,61.732764,10.978033
191,61.717337,10.488067
192,61.994681,10.122521
193,62.415319,9.867499
194,62.522075,10.449370
195,62.652973,10.496337
196,62.400077,10.887952
197,62.494284,10.789769
198,62.557920,10.759434
199,62.576663,10.827791
200,62.453970,11.092741
201,62.095395,11.118150
202,62.314490,11.030284
203,62.293099,10.637518
204,62.240917,11.346389
205,62.023515,11.115463
206,61.360554,11.168763
207,61.476606,11.560316
208,61.299289,11.504509
209,61.032592,11.381881
210,61.457768,11.048179
211,61.594864,11.178501
212,61.282872,11.367590
213,61.443936,11.622784
214,61.306535,11.364017
215,61.097927,11.234880
216,60.946261,11.162270
217,60.662358,11.081980
218,60.541269,11.393753
219,60.522906,12.195738
220,60.546948,12.068621
221,60.194649,12.344121
222,60.056303,12.478076
223,59.783343,12.493380
224,59.645699,12.615114
225,59.405022,12.331603
226,59.044958,12.468467
227,58.567625,13.124383
228,58.640147,13.019427
229,58.915931,13.383187
230,58.648645,13.237634
231,58.650320,13.393771
232,58.662411,12.941754
233,59.091188,12.736053
234,58.843028,12.871669
235,58.795405,13.266294
236,59.268649,12.871713
237,59.824539,12.532886
238,59.935753,12.659343
239,59.698573,12.698888
240,59.157915,12.553269
241,59.121349,12.765000
242,58.817170,12.647717
243,58.294733,12.560030
244,58.121143,13.065687
245,57.872358,12.916534
246,57.320381,13.266812
247,57.098116,13.285404
248,57.152340,12.999093
249,56.796438,12.655907
250,56.630020,12.614903
251,56.997229,12.439630
252,56.967992,12.450633
253,56.506219,12.604749
254,55.980176,12.899238
255,56.075803,12.615253
256,56.619112,12.918477
257,57.131692,13.229198
258,56.778515,13.360093
259,57.110317,13.613336
260,56.857377,13.416089
261,56.901419,13.556679
262,56.840226,13.214385
263,56.924229,12.879400
264,56.754953,12.525476
265,56.752012,12.557650
266,56.471700,12.829003
267,57.189825,12.719927
268,57.661709,12.001557
269,58.020721,12.129825
270,58.543679,12.111121
271,58.672538,12.346254
272,59.083809,12.038975
273,59.328943,11.992681
274,59.189695,12.663549
275,59.229408,12.557718
276,59.600010,12.567380
277,59.434591,12.752583
278,59.516095,12.384303
279,59.297497,12.202906
280,59.274552,12.082483
281,59.466476,11.994767
282,59.591525,12.107150
283,59.525963,11.937285
284,59.708702,12.155085
285,60.017275,11.954592
286,60.146306,12.026958
287,60.430166,11.710546
288,60.618728,11.418923
289,60.490371,11.810049
290,60.274187,11.540551
291,59.980302,11.630278
292,60.149226,11.515149
293,60.461060,11.195259
294,60.303336,11.015562
295,59.946163,11.174987
296,59.660316,11.697337
297,59.751179,12.036987
298,59.644757,12.035640
299,59.624229,12.040820
300,59.619214,12.386171
301,59.067754,12.331212
302,58.523919,12.371292
303,58.115384,12.561910
304,57.975657,12.774230
305,57.870742,12.149211
306,58.161980,12.182507
307,57.927801,12.211510
308,58.281216,12.194392
309,58.490638,12.702589
310,58.683682,12.527559
311,58.889321,12.641353
312,58.999890,12.541908
313,59.256335,12.519054
314,59.096853,11.965345
315,59.333772,12.190890
316,59.457818,12.285934
317,59.643086,11.884675
318,59.491254,11.741911
319,59.341026,11.406701
320,59.209902,11.213503
321,59.062338,10.577560
322,58.695161,10.104218
323,58.977332,10.220267
324,58.910132,10.649967
325,58.756849,10.565016
326,58.583494,10.555967
327,58.230747,10.592240
328,58.275122,10.853360
329,58.305811,10.572324
330,58.526692,10.187317
331,58.904045,10.101826
332,58.787865,10.420502
333,58.150518,10.378783
334,58.147625,10.565455
335,57.852714,10.122203
336,57.661424,9.883593
337,57.808308,9.794485
338,57.532866,9.719570
339,57.082166,9.820102
340,56.676547,10.592663
341,56.527676,10.602856
342,56.537069,10.428110
343,56.108317,10.596552
344,55.988415,10.909426
345,56.086877,11.199211
346,56.378959,11.098618
347,55.804964,11.284547
348,56.157382,10.551716
349,56.208714,10.556853
350,56.175589,10.427452
351,55.678242,10.639184
352,55.331373,10.898986
353,55.476158,10.718398
354,55.618679,10.708384
355,55.585094,10.009574
356,55.501656,9.841816
357,55.298747,9.786504
358,55.154626,9.892940
359,55.078365,9.933043
360,54.735104,10.023088
361,54.392470,10.362134
362,54.658957,10.479745
363,54.683757,10.714755
364,53.835227,11.040637
365,53.516273,11.266356
366,53.620578,11.730709
367,53.186124,12.127167
368,53.190441,12.310957
369,53.416012,11.948329
370,54.125131,11.677294
371,54.070586,11.279806
372,54.283341,10.573516
373,54.501067,10.386253
374,54.468769,10.069376
375,54.716252,9.999963
376,54.554149,9.411962
377,54.677491,9.138958
378,54.477632,9.222109
379,54.578359,9.285028
380,55.129049,8.980203
381,54.804028,9.397492
382,55.367045,9.276871
383,55.324934,9.519026
384,55.084360,9.617083
385,54.671976,9.944062
386,54.560560,10.008260
387,54.442064,9.993577
388,54.388501,9.685535
389,54.236579,9.740053
390,53.923221,9.882920
391,53.262205,10.267724
392,53.296485,10.311348
393,53.357328,10.093720
394,53.302832,9.729686
395,53.458825,9.659663
396,53.375407,9.672919
397,53.465490,9.575457
398,53.513791,9.281530
399,53.354316,9.546419
400,53.370091,10.014927
401,53.370362,10.628550
402,53.558425,11.240551
403,53.675700,11.632103
404,53.890394,11.536079
405,53.547705,11.444136
406,53.344560,11.386799
407,53.027711,11.573728
408,53.121264,11.400445
409,53.617168,11.131068
410,53.689551,11.143073
411,53.433574,11.942989
412,53.392450,12.416192
413,53.574370,12.373965
414,53.605738,12.353622
415,53.645475,11.694313
416,53.511774,12.147040
417,53.153855,11.983379
418,52.962247,11.930552
419,52.538319,12.429882
420,52.720517,12.618721
421,53.199518,12.263565
422,53.765506,12.343606
423,54.315733,11.998085
424,54.396144,11.751580
425,54.722891,12.079690
426,55.222288,12.018663
427,55.014137,11.959525
428,55.345002,11.442829
429,55.621405,11.269383
430,55.466651,11.935925
431,55.717996,12.321588
432,56.224902,12.298332
433,56.566091,12.044480
434,56.383387,12.519195
435,56.332281,12.032906
436,55.933420,12.330418
437,56.144326,12.366672
438,56.627452,12.398563
439,56.548873,12.563138
440,56.454269,12.657765
441,56.082950,12.955742
442,56.385279,13.307296
443,56.744361,12.875647
444,56.331654,13.331876
445,55.919131,13.093970
446,56.159102,13.212279
447,56.224065,12.999271
448,55.573019,12.726993
449,54.839872,12.725647
450,54.402266,13.271344
451,54.121559,13.437385
452,54.278996,13.156024
453,54.094468,13.830195
454,54.196997,13.367693
455,53.666003,13.682287
456,53.610821,13.614119
457,53.663061,13.810678
458,54.050163,13.958024
459,54.169636,13.828901
460,53.959920,13.768816
461,53.494042,14.393469
462,53.136995,14.462536
463,53.479400,14.201768
464,53.473450,13.785115
465,53.678389,13.910072
466,53.601406,14.105295
467,53.735417,14.295426
468,53.895311,14.357905
469,53.843233,14.682047
470,53.690105,14.999708
471,53.693059,15.094214
472,53.527048,15.336178
473,53.837610,15.537127
474,53.828799,16.094178
475,53.997388,16.030849
476,54.529022,15.813967
477,54.528846,15.716048
478,54.822908,15.257173
479,54.834877,15.539542
480,54.537377,16.161905
481,54.144860,16.274842
482,53.679594,16.382189
483,53.486231,16.297099
484,53.602122,16.512653
485,53.115915,16.798671
486,52.632267,16.345143
487,52.618064,16.370813
488,53.130687,16.577538
489,53.128597,17.026207
490,53.251132,17.394882
491,53.443952,16.946570
492,54.038230,16.381820
493,54.246351,16.838516
494,54.185483,17.120209
495,54.721915,17.275564
496,55.316665,17.036954
497,55.547089,16.922507
498,55.846574,17.111227
499,55.944651,16.942349
500,55.978622,17.215309
501,55.857524,17.316626
502,55.972323,17.186002
503,55.974790,16.571633
504,56.615330,15.869709
505,56.798979,15.820843
506,56.872238,15.843981
507,56.700962,15.631367
508,56.514722,15.574010
509,56.395880,15.872247
510,56.278942,16.260601
511,56.238292,16.027074
512,56.400531,16.015407
513,56.492865,15.949215
514,56.503287,16.417763
515,56.586069,16.345084
516,56.479972,16.373669
517,56.648107,16.034053
518,56.536860,16.359143
519,56.299910,16.507863
520,56.095460,16.665816
521,56.486092,17.279326
522,56.418289,17.685136
523,56.917684,16.999887
524,56.653007,16.690752
525,56.285532,16.827464
526,55.971084,17.438620
527,56.094322,17.632579
528,56.245548,17.751988
529,55.797604,18.186545
530,55.736200,18.545498
531,55.749736,18.544363
532,56.110007,18.213493
533,56.386602,17.763100
534,56.798518,17.449143
535,57.163505,17.395211
536,57.574255,17.208063
537,57.712370,17.146365
538,57.620326,17.066385
539,57.367587,17.188298
540,57.254712,17.352538
541,57.617468,17.337676
542,57.120735,17.486117
543,56.617340,17.284281
544,56.634907,17.583850
545,56.886767,17.684160
546,57.086492,17.344032
547,56.722461,17.884854
548,56.049256,18.217741
549,56.051182,17.841487
550,56.053510,17.588625
551,55.822731,18.185426
552,56.100381,18.237549
553,55.918384,18.818131
554,55.440632,18.841418
555,55.568868,18.627694
556,55.318514,18.961760
557,54.862148,19.100871
558,54.393782,19.649675
559,54.220714,20.027641
560,54.409047,19.656898
561,54.618737,19.409620
562,54.608771,19.037333
563,54.899141,18.954794
564,55.075269,18.693381
565,55.332888,18.321306
566,55.678416,17.975709
567,55.917783,18.133809
568,55.850924,18.521529
569,55.459437,18.326620
570,55.067196,17.873088
571,55.093525,17.658101
572,55.240965,17.658366
573,55.197815,17.780873
574,54.972627,17.754673
575,54.772474,17.277409
576,55.111083,17.126645
577,55.148697,17.477440
578,54.889502,17.704640
579,55.135517,18.293913
580,54.837448,19.233889
581,54.964727,19.735424
582,55.099331,19.348741
583,55.154317,18.794483
584,54.690388,18.853269
585,54.318327,19.022134
586,54.206154,18.738750
587,54.355226,18.961587
588,54.166730,19.205947
589,54.629742,18.810757
590,54.865794,18.911109
591,55.154384,19.000379
592,55.368474,19.135280
593,55.350827,19.208332
594,55.093876,19.844705
595,55.444421,19.715867
596,55.582918,19.905432
597,55.583042,19.986742
598,55.035089,20.768955
599,55.176261,20.715257
600,55.338292,20.415482
601,55.958502,20.141197
602,55.894376,20.340651
603,55.824311,20.515307
604,55.738731,20.408494
605,55.764381,20.196509
606,55.798343,20.183021
607,55.581895,20.458903
608,55.496614,20.303526
609,55.402674,20.025370
610,55.429691,20.499579
611,55.788060,19.876204
612,55.969510,19.968573
613,55.698902,19.597813
614,55.610258,19.494025
615,55.198024,19.373132
616,55.053086,18.832642
617,55.151069,19.101697
618,54.798673,19.173808
619,55.032936,19.525802
620,55.220874,19.002980
621,55.075624,19.020200
622,54.504070,18.628039
623,54.203034,18.586583
624,53.874418,18.657628
625,53.449746,18.606785
626,53.321117,18.543991
627,53.572132,18.488205
628,53.381922,18.820518
629,53.890606,19.381052
630,54.067434,19.430811
631,54.304685,19.245081
632,54.713377,19.293548
633,54.604204,19.147789
634,54.595278,18.846375
635,54.150789,19.239592
636,54.129577,19.029489
637,54.694009,19.745290
638,54.563912,19.618510
639,54.666472,19.383104
640,54.030247,19.669607
641,54.183794,19.455399
642,54.112265,19.338444
643,54.100512,19.198852
644,54.408423,18.830458
645,54.441825,19.495897
646,54.913216,18.927255
647,54.947189,18.808195
648,54.941255,18.715595
649,54.467872,19.177445
650,54.104888,18.971258
651,54.402592,18.478005
652,54.241065,18.544137
653,54.360280,18.558431
654,54.306230,18.486116
655,54.221786,18.468210
656,54.312880,18.315394
657,54.263127,18.274754
658,54.174260,18.215683
659,53.923376,18.351243
660,53.315590,18.428164
661,53.411802,18.325377
662,53.543218,18.183572
663,53.500758,18.270897
664,53.733044,18.142173
665,54.112603,17.533219
666,54.610998,17.775933
667,55.073456,17.904922
668,55.092097,18.052183
669,54.971594,18.300569
670,54.647547,18.438893
671,54.539029,18.619766
672,54.466509,18.522853
673,54.556912,18.733601
674,54.470069,19.212051
675,54.321040,18.904449
676,54.012943,18.510170
677,54.262890,18.342659
678,54.398253,17.823588
679,54.154953,16.983507
680,54.595319,17.055669
681,54.575714,17.133215
682,54.728994,17.378574
683,54.762991,17.021753
684,54.955140,17.013793
685,55.067494,16.920413
686,54.978583,16.827369
687,54.793583,16.682552
688,55.160181,16.415737
689,55.188188,16.871481
690,55.235182,16.841265
691,55.055507,16.798292
692,54.764579,17.078518
693,54.905353,16.983041
694,54.392097,16.649753
695,53.722588,16.285412
696,53.578234,16.218092
697,53.445995,16.618235
698,53.422400,17.178652
699,53.727219,17.064273
700,54.034663,17.215289
701,54.312319,17.214827
702,54.450874,17.371404
703,54.323213,17.483905
704,54.598248,17.999322
705,54.534038,18.116037
706,54.980082,17.820902
707,54.538924,17.803824
708,54.191585,18.233149
709,54.214794,18.001718
710,53.917439,17.413074
711,53.228124,17.596742
712,52.670493,17.707011
713,51.624378,18.190301
714,51.438856,18.329510
715,51.445196,18.505188
716,51.352079,18.172009
717,51.260475,17.587607
718,51.046004,17.400274
719,51.629728,16.974329
720,51.749830,16.742350
721,51.663145,16.727562
722,51.468643,16.973885
723,51.700486,16.720939
724,51.872262,16.522861
725,52.016321,16.847191
726,52.256457,16.394220
727,52.644269,16.388747
728,53.301368,16.367242
729,53.617240,16.177428
730,53.618478,15.987657
731,53.826975,15.397200
732,53.545749,15.123171
733,53.516000,15.360335
734,53.419258,15.765778
735,53.498956,16.145584
736,54.039772,16.468549
737,53.915600,15.752466
738,53.929557,15.277606
739,53.799087,15.636315
740,54.167605,16.143358
741,54.635837,15.949115
742,54.851822,15.824363
743,54.903581,15.426062
744,54.686799,15.369882
745,54.500603,15.344160
746,54.213339,15.400977
747,54.647181,15.267303
748,55.101517,15.204734
749,55.236174,15.598137
750,55.262908,15.681326
751,55.174471,15.557685
752,55.840867,15.122927
753,56.136386,15.275730
754,56.374182,15.253329
755,56.638097,15.271047
756,56.232624,15.611417
757,56.459458,15.527149
758,56.174268,15.316686
759,56.041817,14.927350
760,56.521884,14.799912
761,56.504483,14.850594
762,56.528413,14.913797
763,56.613220,14.631720
764,56.494905,14.330347
765,56.121387,14.323950
766,55.708378,14.609185
767,55.701452,14.543394
768,55.704778,14.143498
769,55.858393,13.969711
770,55.932069,14.167082
