# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,64.038965,10.658809
1,63.651013,10.374082
2,63.810238,10.685261
3,63.629825,11.028066
4,63.125968,10.244126
5,63.301973,10.600989
6,63.385255,11.251238
7,63.824043,11.286499
8,63.779785,10.504203
9,63.469373,10.487510
10,63.424177,11.010391
11,63.945843,11.139578
12,64.371399,11.186400
13,64.250804,10.768347
14,63.589843,10.719623
15,63.458968,10.580457
16,63.666082,11.388505
17,63.854374,11.669054
18,63.718094,11.751748
19,63.797541,11.663022
20,63.599403,11.098688
21,62.990841,11.256695
22,63.094311,11.315160
23,63.413065,11.500093
24,63.894920,11.279627
25,63.801487,10.906800
26,63.615384,10.822313
27,63.341973,10.927978
28,62.887703,10.849764
29,63.209414,10.976710
30,63.325930,11.412943
31,63.318677,11.991089
32,63.574166,12.125547
33,63.870823,12.323403
34,63.638714,11.911906
35,63.304368,11.492693
36,63.341314,11.461804
37,63.568110,11.714621
38,63.256069,11.744030
39,63.446776,11.249431
40,63.330881,11.483332
41,63.622881,11.049222
42,63.563574,10.504824
43,63.337289,10.571173
44,63.548894,11.164992
45,63.785373,11.702926
46,63.941355,11.615422
47,64.262159,11.475734
48,64.336528,11.323386
49,63.739710,11.359833
50,63.238278,11.143725
51,63.025101,11.154321
52,63.552501,11.471955
53,63.291749,11.289522
54,63.439535,11.660098
55,63.034683,11.849867
56,62.551201,11.968938
57,62.760638,12.100485
58,63.379232,11.787180
59,63.222534,12.023299
60,63.049475,12.034253
61,63.326389,12.097608
62,63.567660,11.648128
63,63.541776,11.711965
64,63.517003,11.793108
65,62.994494,11.111035
66,63.131209,10.991063
67,63.159625,10.944589
68,62.875169,10.814035
69,62.857307,10.397303
70,63.395521,10.036982
71,63.611403,10.181985
72,63.405385,10.730143
73,63.206658,10.451337
74,63.368176,10.158520
75,63.223093,10.036042
76,62.818704,10.135737
77,62.894897,10.922032
78,63.032080,10.919682
79,62.979176,10.551162
80,62.858051,10.608029
81,62.826099,10.487701
82,62.806344,10.596980
83,62.555717,10.870640
84,62.427823,10.361765
85,61.983951,10.077240
86,61.720062,10.436248
87,61.424635,10.796567
88,61.059669,10.388284
89,60.346023,11.011241
90,60.411843,11.492269
91,60.689837,11.631071
92,60.924815,11.169874
93,60.998677,11.128906
94,60.827346,11.222010
95,60.840794,10.890773
96,60.469483,11.111723
97,60.288215,11.019142
98,60.086278,11.726627
99,59.664154,11.980004
100,59.886701,12.476764
101,60.505760,12.540506
102,61.013436,12.226588
103,61.325606,12.651563
104,61.740439,12.191389
105,61.676018,11.798975
106,62.117891,11.928291
107,62.235911,11.646820
108,62.495332,11.653702
109,62.382272,11.578619
110,62.643699,11.359685
111,62.801893,11.470802
112,62.355176,11.821566
113,61.807086,11.994922
114,61.394316,11.919543
115,60.933789,11.863989
116,60.390897,11.880895
117,59.877236,11.916725
118,59.700497,11.446724
119,59.784355,11.324254
120,60.226609,11.625648
121,59.917868,12.092954
122,59.923887,12.324929
123,60.058711,12.883599
124,59.904850,12.536951
125,59.524454,12.556663
126,59.671202,12.172784
127,60.096491,12.264186
128,60.299943,11.707447
129,60.926854,11.100014
130,60.894614,10.675522
131,60.901570,10.883007
132,61.052168,10.861257
133,60.512761,11.483365
134,60.125129,11.397446
135,59.689236,11.096526
136,59.364538,11.153652
137,59.512288,10.947318
138,59.706856,10.468039
139,60.041203,10.823823
140,59.961538,11.071349
141,60.211724,11.412835
142,60.200035,11.147670
143,60.292763,10.918193
144,60.382890,10.666919
145,60.315592,11.086792
146,60.088585,10.983628
147,59.996622,11.285136
148,60.091193,11.570716
149,59.678976,11.430695
150,59.401692,11.497444
151,59.767783,11.516161
152,59.692010,11.163191
153,59.382305,11.238100
154,59.491814,11.014384
155,59.392728,10.927541
156,59.697517,10.470902
157,60.001000,10.538333
158,60.428577,10.764792
159,61.230981,10.822217
160,61.464645,10.567895
161,61.302523,10.230706
162,60.808532,10.144114
163,61.096884,9.182752
164,61.005565,9.206753
165,61.107473,8.657251
166,61.153911,8.601452
167,61.459343,8.477205
168,61.727052,8.059350
169,61.863549,8.015888
170,61.772434,8.420041
171,61.998578,8.201677
172,62.470004,7.568179
173,62.478813,7.475588
174,62.183776,7.173726
175,62.329122,7.059314
176,62.528654,6.861215
177,62.431335,6.810184
178,62.623088,6.485821
179,62.584538,6.378773
180,62.563848,5.851420
181,63.122961,5.581780
182,63.393443,5.442624
183,63.391040,5.380818
184,63.239533,5.224839
185,63.035669,5.170403
186,62.511466,5.728472
187,62.204661,6.169741
188,62.104252,6.274136
189,62.052581,6.200476
190,61.645610,6.164557
191,61.612679,6.749049
192,61.609139,6.008673
193,61.392681,6.031399
194,61.768354,6.133280
195,62.319730,5.855034
196,62.642699,6.656285
197,62.815777,6.732787
198,62.908248,6.527528
199,63.506657,5.895731
200,63.569091,6.289953
201,63.643998,6.159869
202,63.405902,6.105121
203,63.275026,6.001230
204,63.341687,6.006248
205,63.027449,5.472073
206,62.895024,6.027453
207,62.517505,6.382922
208,62.810820,6.877787
209,62.894197,7.183026
210,62.813275,7.296535
211,62.996982,7.361760
212,62.559196,7.883450
213,62.627729,7.321764
214,62.674659,7.463814
215,62.598482,7.873531
216,62.403340,8.379856
217,62.431351,8.755133
218,61.963848,8.757547
219,61.342435,8.850388
220,61.629938,8.841318
221,61.525184,8.838070
222,61.212655,9.112570
223,61.709040,9.069340
224,61.681780,8.853133
225,61.158337,8.935454
226,60.727263,9.219542
227,60.581049,9.139424
228,60.496136,9.364427
229,60.432558,9.321180
230,60.181436,9.174025
231,60.436828,9.355802
232,60.509916,9.480360
233,60.324120,9.193938
234,59.952429,8.760298
235,59.528138,8.626406
236,59.370652,8.427991
237,59.390678,8.413572
238,58.667462,8.413588
239,58.208193,8.357753
240,57.809961,8.618331
241,57.573138,8.627925
242,57.566029,8.436719
243,57.014530,8.461827
244,57.122938,8.092226
245,57.172234,8.425936
246,57.304294,8.142874
247,57.385332,8.230898
248,56.988420,8.254703
249,55.995336,8.515881
250,56.028239,8.162901
251,56.687122,8.276634
252,57.463677,7.931086
253,57.447734,7.625471
254,57.112963,7.528358
255,57.596792,7.914255
256,58.009223,7.906210
257,58.472691,7.857227
258,58.420438,7.461454
259,59.042373,7.002787
260,59.017278,6.733796
261,58.808993,6.693852
262,58.720887,6.494376
263,58.351561,6.278827
264,58.216635,5.597505
265,57.824260,5.301870
266,57.796874,5.580406
267,57.532098,5.613151
268,57.221734,5.471513
269,56.744372,5.840732
270,56.427713,5.677210
271,56.449217,5.585001
272,56.282919,5.906749
273,56.282569,6.204839
274,56.504427,6.405768
275,56.660383,6.121778
276,57.013131,6.721813
277,56.985461,6.076494
278,56.845338,6.122801
279,56.522355,6.854325
280,56.471105,7.008237
281,56.541332,6.721476
282,56.952573,6.416671
283,56.867864,6.241566
284,57.305389,5.870758
285,57.426566,5.848440
286,57.565245,5.882084
287,57.902837,5.465559
288,57.743929,5.224140
289,57.746952,5.928852
290,57.812561,5.638227
291,57.675185,5.872304
292,57.865165,6.128866
293,57.521026,6.388717
294,57.715696,6.388511
295,57.710556,6.547660
296,57.780693,6.724522
297,58.562701,6.372537
298,58.708744,5.915420
299,58.891392,6.508555
300,58.985897,6.586710
301,59.099889,6.456578
302,59.050268,6.411697
303,59.558993,6.086773
304,59.464428,6.094399
305,59.461898,6.257690
306,59.822801,6.690236
307,60.068993,6.195633
308,60.102495,6.164548
309,60.165032,5.713062
310,60.491992,6.269098
311,60.239736,6.163276
312,60.736105,5.726621
313,60.756603,5.746021
314,60.837491,5.681060
315,60.650561,5.816892
316,60.548840,5.578513
317,60.269793,5.690208
318,60.203416,6.071239
319,60.074622,5.961594
320,60.126939,6.272907
321,59.660810,5.779801
322,60.035342,6.113727
323,60.446151,6.063469
324,61.229577,6.062173
325,61.146201,6.030472
326,61.056616,6.184226
