# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,73.839055,7.371403
1,73.211413,6.539748
2,72.679623,6.440914
3,72.592060,6.223618
4,72.454134,6.283552
5,72.079579,6.702283
6,72.402068,6.925410
7,71.938591,7.016401
8,72.294841,7.535590
9,72.232533,7.373946
10,72.098998,7.250368
11,71.968039,6.335196
12,72.294389,6.325988
13,71.950394,7.092392
14,71.463242,7.556103
15,70.987332,8.393276
16,70.831517,8.238636
17,70.374317,8.022095
18,69.873996,8.222215
19,69.649763,8.502324
20,69.408957,8.667955
21,69.729658,8.469199
22,69.613988,8.604834
23,69.462830,8.813521
24,69.335420,8.747440
25,68.934205,8.564158
26,68.370613,8.324707
27,67.645518,7.773561
28,67.617844,8.168186
29,67.705891,8.333674
30,68.024862,8.479939
31,67.885642,7.863505
32,68.174767,8.501314
33,68.052188,8.355280
34,68.691972,7.870669
35,69.310703,7.782093
36,69.836354,7.715902
37,69.960974,7.494592
38,69.982383,6.868995
39,70.324253,6.998268
40,70.517620,7.065657
41,70.527838,7.308231
42,70.428776,7.145609
43,70.472868,6.962685
44,70.459906,7.554322
45,70.875011,7.162295
46,71.233537,6.800791
47,71.621341,6.723760
48,71.303670,6.735277
49,71.376979,6.685485
50,71.580607,7.285663
51,71.099700,7.080387
52,70.667381,7.443673
53,70.300412,8.032577
54,70.264277,7.370199
55,70.591575,7.339320
56,70.359495,7.609360
57,70.334782,7.451023
58,70.319785,7.524369
59,70.692809,7.430861
60,70.692018,7.639095
61,71.383069,7.485480
62,71.737784,7.952479
63,72.255471,8.565615
64,71.691674,8.695435
65,71.013309,8.748423
66,70.641498,9.342362
67,70.384406,9.242527
68,70.271862,9.324126
69,70.243109,9.355576
70,70.348626,9.048445
71,70.470262,8.891593
72,70.712924,7.996808
73,70.972001,8.107631
74,70.916042,7.582746
75,70.705980,6.578389
76,70.808307,7.134692
77,70.607774,7.350564
78,70.296539,7.629126
79,69.759594,7.622909
80,69.133642,8.350411
81,68.413465,8.994792
82,67.824806,8.787596
83,67.738269,8.628724
84,68.050845,8.762463
85,68.324106,8.955139
86,68.472731,8.677366
87,68.184530,8.586341
88,67.795881,8.487613
89,68.386651,8.054967
90,68.169522,7.813862
91,68.129578,8.017676
92,68.029658,8.289332
93,67.673200,9.040166
94,67.335682,9.452005
95,67.402091,9.711259
96,67.467377,10.012009
97,67.394582,10.376836
98,67.516790,10.518580
99,67.851284,10.959735
100,67.809436,11.197224
101,67.629804,11.271393
102,67.715489,11.209197
103,67.435971,11.965300
104,67.870172,11.581487
105,67.999544,11.570359
106,67.943884,10.896047
107,67.974459,10.581848
108,67.722169,10.207211
109,67.425679,10.032616
110,67.145809,9.661597
111,66.894087,9.449749
112,67.234340,9.070273
113,67.341590,8.883546
114,67.777299,8.320320
115,67.642785,8.537838
116,67.074607,8.465013
117,66.783856,8.136527
118,67.109075,7.955591
119,67.356865,7.737528
120,67.462569,7.431624
121,67.410508,7.501837
122,67.631991,7.841809
123,68.047026,7.554403
124,67.633140,8.576074
125,67.816060,8.086868
