# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,70.663148,11.397925
1,70.914021,11.919397
2,71.679065,11.802412
3,71.973832,11.779725
4,72.156786,11.822049
5,72.117309,12.316526
6,72.697686,12.237238
7,72.542526,12.217345
8,72.681190,12.095472
9,72.503030,12.318912
10,72.260041,12.094380
11,72.116434,11.838213
12,71.322762,11.724983
13,70.897624,12.172538
14,70.517129,11.907314
15,69.847914,11.899158
16,69.358836,11.878714
17,69.699613,11.653511
18,69.601803,11.670524
19,69.379925,11.806906
20,69.254851,11.345587
21,69.286362,11.636047
22,69.289617,11.011877
23,69.131244,11.123209
24,68.941513,10.921700
25,68.683966,11.222286
26,68.511329,11.063519
27,68.181076,11.049256
28,67.915019,10.937959
29,67.779265,11.205784
30,68.366854,10.606637
31,68.809968,10.263801
32,69.239063,9.775788
33,69.854625,9.542770
34,70.545126,9.298331
35,70.393416,9.118136
36,69.988850,9.691113
37,69.773922,10.136925
38,69.503895,9.863940
39,69.519720,10.068266
40,69.384324,10.249217
41,69.437826,9.921538
42,69.572009,10.401976
43,69.244250,11.006836
44,68.524959,11.338339
45,68.816820,11.387102
46,68.645441,11.250803
47,68.524013,11.015891
48,68.628371,11.039939
49,68.120303,11.384195
50,67.867359,11.816140
51,67.438530,11.505624
52,67.682597,11.781344
53,67.421001,11.787932
54,67.324578,11.888095
55,66.806291,11.980828
56,66.472324,11.809324
57,66.923396,11.866847
58,67.069479,11.508821
59,67.183143,11.366451
60,67.692713,10.836764
61,68.157808,10.635460
62,68.144458,11.028936
63,67.952077,11.087121
64,67.586945,10.941566
65,67.246602,11.011466
66,67.236230,11.051221
67,67.358684,10.564653
68,67.306846,9.692525
69,66.850245,9.797300
70,66.567898,10.164207
71,66.245910,9.861115
72,65.953739,10.074961
73,65.936383,9.712118
74,65.906498,10.202514
75,66.234428,9.814071
76,66.712940,9.750752
77,66.578194,10.457800
78,66.803476,10.177883
79,67.023633,10.124535
80,67.039573,10.170727
81,67.689638,9.907226
82,68.515390,10.264631
83,68.367196,10.294968
84,68.304269,10.237950
85,68.367844,10.152942
86,68.349488,9.727852
87,68.041314,10.200294
88,68.412333,9.995139
89,68.570748,9.764742
90,68.780315,9.655553
91,69.561117,9.519246
92,69.932008,9.223919
93,69.876999,9.656328
94,70.310876,9.766283
95,69.964950,10.221054
96,69.460137,10.713835
97,69.122914,10.978572
98,68.808403,10.934640
99,68.640743,10.502792
100,68.353946,10.680361
101,67.872743,11.668011
102,67.748993,11.642392
103,67.784806,11.607436
104,67.741917,11.804880
105,67.952893,11.543678
106,67.886749,11.970355
107,67.952225,11.619161
108,67.227925,11.374708
109,67.109072,11.220361
110,66.981446,11.680234
111,66.663434,11.778903
112,66.330517,12.353591
113,65.526881,12.592577
114,65.471010,12.533742
115,65.744246,12.160584
116,65.878446,11.966130
117,65.686274,11.596794
118,65.805300,12.319230
119,66.240350,11.932619
120,66.067899,11.872048
121,65.756967,11.482004
122,65.672059,11.295782
123,65.677812,11.464949
124,65.541854,11.335737
125,65.379163,11.796007
126,65.810730,11.654933
127,65.861546,11.473645
128,66.186435,11.304752
129,65.913042,11.448166
130,65.896281,11.595066
131,65.700871,11.963720
132,65.776853,11.753502
133,65.493396,11.728284
134,64.763503,11.875968
