# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,73.923936,7.597264
1,73.190445,8.119667
2,72.995082,8.669978
3,72.861870,8.554060
4,72.559152,7.899794
5,72.227291,7.649172
6,71.799805,7.755508
7,71.847934,7.556319
8,71.424541,8.110257
9,71.873355,8.306246
10,71.829790,8.510149
11,71.315768,9.355515
12,71.374808,9.463898
13,71.484287,9.084094
14,71.932585,8.672047
15,72.214153,8.584660
16,72.218334,8.818561
17,72.208127,8.604740
18,72.138564,8.915688
19,72.169404,8.751563
20,71.988774,8.427045
21,71.945848,8.328700
22,71.930910,8.110746
23,71.804414,7.193944
24,71.034935,7.015491
25,70.595700,7.071060
26,70.051106,7.551323
27,69.737028,7.738822
28,69.606534,7.734690
29,69.526647,7.797559
30,69.388471,8.041308
31,69.413528,8.178710
32,69.574396,8.076001
33,69.994511,7.710149
34,69.923291,7.154170
35,69.768751,7.243738
36,70.288805,7.653388
37,70.425034,7.658818
38,70.163864,8.312097
39,70.003029,8.515855
40,70.511477,8.310373
41,70.676995,7.982798
42,70.098644,7.999183
43,69.672325,8.018257
44,69.240723,8.313230
45,69.478858,8.441768
46,69.693763,8.342111
47,69.256674,8.321615
48,69.333301,7.829625
49,68.909656,7.851238
50,68.696816,8.087672
51,68.773816,8.395851
52,68.635042,8.708940
53,68.720978,8.977704
54,69.060548,8.948475
55,69.096100,8.754998
56,68.747011,9.315293
57,68.457732,8.846883
58,68.299929,8.353675
59,67.720230,8.919529
60,67.565109,8.428014
61,67.805350,8.682756
62,67.660078,9.123729
63,67.591392,8.800456
64,67.204267,8.883804
65,66.987083,9.195501
66,67.254500,8.775813
67,67.460602,9.036462
68,67.631691,9.324035
69,67.511831,9.674226
70,67.553537,9.317953
71,67.189243,9.241265
72,67.153270,8.936204
73,67.422252,8.766459
74,67.506963,8.552533
75,66.873595,8.647288
76,66.243628,8.417738
77,66.312994,8.049783
78,66.288622,7.823317
79,66.837533,8.313735
80,67.043410,9.279360
81,66.978219,9.580807
82,67.042710,9.786750
83,66.790546,9.527143
84,67.299213,9.808585
85,67.337769,9.385604
86,67.785094,9.014549
87,67.741086,8.484094
88,67.986714,8.382878
89,68.082524,8.362977
90,67.710118,8.477566
91,67.412969,8.511740
92,67.479337,8.920958
93,67.411700,8.942326
94,67.197261,8.408965
95,67.222049,8.884755
96,67.100671,8.580485
97,66.793223,9.116962
98,66.934956,8.844319
99,66.672296,8.768364
100,66.538676,8.501378
101,66.692131,8.046284
102,67.377487,8.276204
103,67.708943,7.972472
104,68.049792,7.711801
105,68.280434,7.503867
106,68.137401,7.440722
107,68.185812,7.439103
108,68.121626,7.635582
109,68.104459,7.757735
110,68.111697,7.728211
111,68.095611,8.219010
112,68.283614,8.262105
113,67.476477,8.702546
114,67.287329,8.655468
115,67.477986,8.831843
116,67.377733,9.614619
117,67.254941,10.080452
118,66.985411,10.050108
119,66.990722,10.239494
120,67.124018,10.128125
121,66.845198,10.368654
122,67.016356,10.252343
123,67.157959,10.294810
124,67.070269,10.431021
125,67.006814,10.179894
126,67.424569,10.815620
127,67.752619,10.752153
128,68.011407,10.109897
129,68.093857,10.011283
130,67.941795,10.285779
131,68.047131,9.297049
132,67.655964,9.547874
133,67.366562,8.926539
134,67.020216,8.915918
135,66.903606,9.482687
136,67.104895,9.117006
137,67.054171,9.029712
138,66.916039,9.664349
139,66.852911,8.744137
140,67.051976,8.338656
141,66.899793,8.769779
142,67.244695,8.421434
143,67.015997,8.290753
144,66.579125,8.723185
145,66.598414,9.152337
146,66.786592,9.171310
147,66.987959,8.946689
148,66.502947,8.946881
149,66.284174,8.891053
150,66.265343,9.334215
151,66.598434,9.305117
152,66.315654,9.393086
153,66.383827,9.762661
154,66.322512,9.633981
155,66.194892,8.977113
156,66.161322,8.872509
157,65.912132,8.901830
158,65.513298,8.892390
159,65.615397,8.903537
160,64.879177,8.831240
161,64.740292,8.860031
162,64.998384,8.185446
163,65.482001,7.342662
164,65.241107,6.989517
165,65.228640,6.821883
166,64.970772,7.646979
167,64.699887,7.849790
168,64.791373,7.446802
169,64.892211,7.697099
170,64.986619,7.958468
171,64.865058,8.066697
172,64.710205,8.165485
173,64.847801,8.111542
174,65.003630,8.327558
175,64.685142,8.792556
176,64.829425,8.558044
177,65.072524,8.702951
178,65.318513,9.026250
179,65.290885,8.540159
180,65.373496,8.623946
181,65.630935,8.378029
182,66.401722,8.407290
183,66.726057,8.102543
184,66.900492,7.742895
185,66.960782,7.674217
186,66.580570,7.287030
187,66.482823,7.435657
188,66.454920,7.444134
189,66.464061,7.182082
190,66.516300,6.863428
191,66.360497,7.426853
192,66.513565,7.248032
193,66.476847,7.120935
194,65.910257,7.369550
195,66.158603,7.382945
196,66.046035,7.943232
197,66.131440,8.208857
198,66.040118,8.140353
199,66.018818,8.104852
200,65.524997,8.895302
