# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
253,49.741529,8.757354
254,49.568622,9.344409
255,49.393498,9.384250
256,49.077554,9.603041
257,49.085240,9.568326
258,48.846453,9.003015
259,48.998518,9.300591
260,49.328787,9.160330
261,49.556866,9.288939
262,49.253376,9.256909
263,49.104342,9.634779
264,49.313414,9.499873
265,48.947204,9.336086
266,48.485056,9.579694
267,48.150433,9.513867
268,48.020052,9.650218
269,48.238571,9.511040
270,47.904406,10.415153
271,47.694942,10.907522
272,47.020691,11.182968
273,46.673348,10.607134
274,46.468531,10.742188
275,46.655178,10.861110
276,46.673582,10.805742
277,46.625324,10.754750
278,46.776974,10.141631
279,46.844318,9.989856
280,47.314107,9.611360
281,48.078747,10.114374
282,48.867821,9.672849
283,49.165803,9.605570
284,49.379816,9.486513
285,49.447695,9.531576
286,49.886362,9.542516
287,49.887080,9.303032
288,49.832196,9.635570
289,50.037672,10.153761
290,50.124528,10.321029
291,50.251637,10.353328
292,50.460252,10.023592
293,50.207074,9.398792
294,50.384093,9.425137
295,49.808495,10.021243
296,49.695859,10.358712
297,49.251548,10.402101
298,48.968389,10.445917
299,49.207032,10.004585
300,49.029629,9.968984
301,48.992551,9.636560
302,49.057343,9.212079
303,49.405696,9.234195
304,49.562143,9.091179
305,49.919604,9.099702
306,49.993453,9.168586
307,50.040719,9.378974
308,50.354422,9.241454
309,49.905764,9.580075
310,49.771745,10.340116
311,49.810867,10.671213
312,49.549822,11.128523
313,49.862080,10.961690
314,50.273338,11.277514
315,50.557306,11.086722
316,50.296135,10.342147
317,50.242455,10.112181
318,49.713632,10.392659
319,49.529059,10.717691
320,49.328120,10.978434
321,49.125197,10.540652
322,49.134027,10.649881
323,49.222837,10.830397
324,48.651052,10.742941
325,48.098472,10.789770
326,47.824118,10.833177
327,47.823820,10.875741
328,47.556273,10.909889
329,47.489182,11.313773
330,47.393654,11.356910
331,47.503424,11.524182
332,47.588919,11.945905
333,47.619045,12.320224
334,47.976485,12.796488
335,48.507856,13.000254
336,48.528475,13.156765
337,48.810866,12.570627
338,48.634653,12.567982
339,49.284951,11.836397
340,49.298113,12.067120
341,49.648090,11.924864
342,49.752059,11.441431
343,50.207453,11.648395
344,50.346646,11.575792
345,50.712505,11.575269
346,50.702257,11.189311
347,50.137554,11.222110
348,49.822850,11.232689
349,49.396943,11.742442
350,49.885226,11.722796
351,49.771985,11.859426
352,49.626079,11.241671
353,50.013227,11.088118
354,50.051127,10.666173
355,50.191859,10.803096
356,50.610454,10.704312
357,50.561156,10.420392
358,50.521798,10.429948
359,50.327586,10.390955
360,49.424732,10.445201
361,49.104886,10.059217
362,49.091390,9.810255
363,48.890410,9.944533
364,48.876475,9.632162
365,49.267563,9.451823
366,50.015559,9.278752
367,49.841396,8.916230
368,49.861548,9.080097
369,49.968473,9.147157
370,49.003428,9.509857
371,49.363413,9.359077
372,49.624224,8.924781
373,49.368894,9.211759
374,49.013743,9.521882
375,48.688349,9.764584
376,48.133959,10.151177
377,47.845459,9.979726
378,47.640012,10.278364
379,47.944811,10.232708
380,48.275209,10.473537
381,48.480761,10.278411
382,49.094973,10.153022
383,49.467036,10.411230
384,49.637295,10.673234
385,49.480961,10.220617
386,49.103164,10.259974
387,49.215403,9.912889
388,49.073477,9.902556
389,49.359922,9.815638
390,49.763805,9.462066
391,49.972884,9.347829
392,50.711123,9.353262
393,50.658368,9.340635
394,50.835826,9.177745
395,51.053173,9.044197
396,51.384261,8.991372
397,51.839750,9.178064
398,51.626659,9.074739
399,51.451882,9.171149
400,51.722215,9.520879
401,52.393942,9.404721
402,52.648255,9.176449
403,52.455290,9.085064
404,51.993056,8.606107
405,51.697423,8.394568
406,51.504477,9.003620
407,51.254853,9.253117
408,51.027780,9.251899
409,51.105176,9.339775
410,51.277401,9.048426
411,51.088476,9.323833
412,51.398612,9.495150
413,51.922582,9.803886
414,52.345398,9.645093
415,52.460514,9.763719
416,52.801334,9.417695
417,52.075365,9.462178
418,52.158065,9.253572
419,52.008366,9.132926
420,52.169289,9.715189
421,52.092401,9.708880
422,52.258181,9.674822
423,52.408265,9.328593
424,52.367710,9.564550
425,52.355914,9.499115
426,52.329663,9.621827
427,52.167574,9.073009
428,52.125060,9.307683
429,52.489601,9.553928
430,52.640699,9.657018
431,52.607861,9.585227
432,52.615429,9.798004
433,52.408327,9.655837
434,52.208180,9.467295
435,52.178144,9.112037
436,52.401596,9.368350
437,52.274690,9.417666
438,51.940868,9.192186
439,51.848398,8.937682
440,51.721484,8.778845
441,51.743415,8.862663
442,52.151900,8.737239
443,52.144282,9.003919
444,51.822715,9.300020
445,52.080800,8.965194
446,52.372675,8.716068
447,52.045092,8.587374
448,52.280006,8.361802
449,52.451132,8.042431
450,52.171901,8.452424
451,51.913237,8.491260
452,52.031467,8.808342
453,52.335354,8.828859
454,52.483504,9.072351
455,52.443788,8.820896
456,52.547777,9.022886
457,52.706692,8.968132
458,52.461742,9.464423
459,52.317419,9.611123
460,51.708839,9.745833
461,51.311277,9.993189
462,51.328499,10.014723
463,51.510681,9.720409
464,51.876991,9.356426
465,52.157640,9.125958
466,52.474538,8.194067
467,52.414587,7.664410
468,52.160820,7.922860
469,51.861694,8.285206
470,51.970277,8.517740
471,51.448544,8.665217
472,51.512300,8.575519
473,51.814161,8.601475
474,52.101889,9.008576
475,52.258025,9.249666
476,52.213568,9.338710
477,51.455357,9.098924
478,51.447073,9.220771
479,51.586122,9.562103
480,51.856214,9.449488
481,51.901164,9.288887
482,51.650991,9.084310
483,51.579266,8.951063
484,51.628092,9.155590
485,51.915890,9.161498
