# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,65.594243,9.186087
1,65.499812,8.435948
2,65.565457,8.557481
3,65.091460,8.685385
4,64.712922,8.782015
5,64.660059,8.324771
6,64.824615,8.367850
7,64.863361,7.780019
8,64.507977,7.160184
9,64.685059,7.425098
10,64.923206,7.383627
11,65.076776,7.777355
12,65.572752,7.371806
13,65.336405,6.728517
14,65.674401,6.677470
15,65.247796,6.557391
16,64.829874,6.751687
17,64.686611,6.815558
18,65.271267,6.633459
19,65.675016,6.947354
20,65.775169,6.953725
21,65.505174,7.112242
22,65.570358,7.414103
23,65.480920,7.165217
24,65.521404,7.613833
25,65.524908,8.309847
26,65.720952,8.574449
27,65.893846,8.759991
28,66.027913,8.563241
29,66.092569,8.321970
30,65.900028,7.726022
31,65.712973,8.450814
32,65.181601,8.891464
33,64.951066,8.630647
34,64.926634,8.533871
35,65.314250,8.149370
36,65.326950,7.581891
37,64.962262,7.352938
38,64.802327,7.651644
39,64.797682,7.851796
40,64.586752,8.116698
41,64.344978,8.111285
42,64.398983,7.977116
43,64.371069,7.810820
44,64.222996,7.841897
45,63.937424,8.222434
46,63.510471,8.065283
47,63.964100,7.918291
48,64.101979,7.825194
49,63.552862,7.685175
50,62.866718,7.949283
51,62.737661,7.963076
52,62.329775,7.701809
53,61.788875,7.656065
54,61.743022,8.022323
55,61.381987,8.142351
56,61.294808,7.976209
57,61.517193,8.096143
58,61.863230,8.106410
59,62.006844,8.399419
60,61.992799,9.099603
61,62.286452,9.219005
62,62.037953,9.560718
63,61.839376,9.243780
64,61.519330,9.275640
65,61.371405,9.071458
66,61.580821,9.032839
67,61.242133,8.980688
68,61.713060,9.144943
69,61.861352,9.382947
70,62.201217,9.327646
71,62.417551,9.072203
72,62.831946,8.686503
73,63.056930,8.147676
74,63.100591,7.716756
75,63.465217,7.222092
76,63.897274,6.788401
77,63.804773,6.669015
78,64.069055,6.303087
79,64.111181,6.247605
80,63.833679,6.695520
81,63.622054,6.722061
82,63.284588,6.767363
83,62.861686,6.568997
84,63.029552,6.115708
85,62.916885,6.619300
86,62.738615,6.633662
