# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,56.200353,7.730016
1,55.725568,8.297745
2,55.765954,8.229483
3,55.704190,8.363177
4,55.712836,8.547781
5,55.759949,8.645231
6,56.066851,8.878290
7,56.411299,8.397922
8,56.147738,8.642726
9,55.827004,8.688868
10,55.634127,8.587883
11,55.685762,8.731705
12,55.649459,8.520911
13,55.521264,8.198255
14,55.846935,8.363642
15,56.130355,8.154690
16,56.241150,8.019981
17,55.868422,8.096786
18,55.795334,8.173204
19,55.302200,7.958943
20,55.328332,7.882728
21,55.021064,8.541664
22,55.367627,8.064626
23,55.535815,7.475595
24,55.941896,7.705128
25,56.171357,7.560169
26,56.393749,7.474899
27,56.444066,7.428654
28,55.670361,7.874467
29,55.176429,8.069936
30,55.464568,7.973206
31,55.580270,7.819923
32,55.590721,7.988302
33,55.932233,8.137662
34,55.809969,8.607609
35,55.880306,8.476482
36,56.069592,7.954267
37,55.942804,8.793509
38,56.167871,8.889986
39,56.404709,8.746442
40,56.799831,9.055361
41,56.958918,8.747631
42,57.046357,8.312771
43,56.921721,8.008049
44,57.043649,7.992155
45,57.185089,8.010247
46,57.109087,8.890644
47,56.744221,9.124645
48,57.369414,9.141887
49,57.557898,9.514618
50,57.240536,9.527258
51,56.689511,9.525150
52,56.738778,9.515841
53,56.465234,9.599713
54,56.169246,9.510944
55,56.027475,10.049264
56,55.940974,10.277592
57,55.632701,10.270008
58,55.528441,10.270314
59,55.689380,9.846224
60,55.683340,9.323380
61,55.430098,9.452013
62,55.385440,9.078991
63,55.133541,9.124992
64,54.993245,8.904051
65,55.311577,9.143607
66,55.717147,9.507743
67,55.476717,9.098644
68,55.196305,8.926014
69,55.242503,9.500076
70,54.988048,9.568701
71,55.356567,9.806954
72,55.336461,9.823358
73,55.802655,10.060400
74,55.649997,9.944137
75,55.556548,9.725811
76,55.327156,9.636726
77,55.048779,9.152390
78,54.756227,8.798113
79,55.417937,9.173390
80,55.263416,8.650649
81,54.824027,7.843112
82,54.138022,7.802550
83,53.994339,8.580765
84,54.024271,8.494871
85,54.023636,8.673350
86,53.849807,8.687065
87,53.502527,8.520800
88,53.718873,8.562983
89,53.278248,9.326475
90,53.359469,9.614044
91,53.621868,9.806238
92,53.584682,9.353815
93,53.723686,9.301415
94,53.681918,9.329238
95,52.983669,9.802602
96,52.467432,9.857786
97,52.408915,10.046808
98,52.697904,9.553911
99,53.436087,9.980806
100,53.573564,10.107529
101,53.416896,10.062385
102,53.479146,9.992261
103,53.157397,10.231981
104,52.916983,9.945021
105,53.041744,9.934564
106,52.854430,9.608868
107,52.551112,9.449698
108,52.215135,8.843229
109,52.094088,9.017449
110,52.005095,9.649545
111,52.177367,10.244170
112,52.766278,10.174419
113,52.971513,9.472085
114,53.090665,9.667566
115,52.922547,10.212599
116,52.929095,10.625168
117,52.852299,10.716083
118,52.561826,10.776754
119,52.494334,10.563519
120,52.699090,10.063649
121,52.719320,10.029645
122,53.031294,9.823535
123,53.063110,10.159697
124,53.286717,10.309106
125,53.517464,10.475054
126,53.260690,9.974073
127,52.964724,9.628203
128,52.357041,10.190129
129,52.152832,10.448165
130,51.864832,10.619578
131,51.265783,10.444065
132,50.971501,10.424944
133,50.861741,10.534552
134,50.937897,10.385163
135,50.963580,10.208766
136,50.596629,10.078440
137,49.914292,10.086735
138,49.369437,10.189772
139,49.087808,10.052969
140,49.559811,9.401915
141,49.951626,9.483582
142,49.993270,9.507592
143,50.227762,9.629919
144,50.425753,9.374484
145,50.320498,8.840056
146,50.505310,8.849912
147,50.338221,8.229657
148,50.335088,8.058908
149,50.787065,8.100997
150,51.359355,8.001453
151,51.535796,8.190081
152,51.604570,8.139509
153,51.898174,7.828489
154,52.128653,7.505891
155,52.439718,7.264753
156,52.727682,7.003216
157,53.013251,7.298867
158,53.223244,7.382299
159,52.783809,7.383229
160,52.950169,7.119078
161,52.632198,7.078404
162,52.325078,6.540355
163,51.570895,7.153362
164,51.248891,7.225181
165,51.522826,7.070120
166,51.252806,7.014780
167,50.997879,6.892382
168,50.875887,6.700271
169,50.807924,7.066914
170,51.105736,7.129263
171,51.125028,6.989509
172,51.073813,6.994945
173,50.823548,7.343462
174,50.521741,7.369587
175,50.473599,7.470447
176,50.438562,7.031401
177,50.341427,7.383365
178,50.170371,7.206121
179,50.181223,6.813801
180,49.500769,6.713350
181,49.162328,6.873557
182,49.573296,7.198543
183,49.127421,7.071126
184,49.225465,7.219397
185,49.477263,7.617111
186,49.057309,7.182422
187,49.126080,6.986747
188,49.475754,7.883371
189,49.624102,7.931192
190,49.756961,8.225072
191,50.244894,8.000379
192,49.917941,8.155909
193,49.367864,8.436889
194,49.641007,8.044111
195,49.862813,7.790303
196,49.651258,7.682007
197,49.583296,7.982989
198,49.176736,7.999883
199,48.895415,7.650111
200,48.800878,7.767977
201,49.216363,7.877469
202,49.149132,7.652628
203,48.189381,7.694736
204,47.084449,7.742432
205,46.599863,7.965618
206,46.208157,8.266706
207,46.237582,8.100346
208,46.346663,7.617487
209,45.970522,7.608474
210,45.966649,7.941483
211,45.969202,8.318908
212,46.193307,8.501344
