# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,75.590637,11.876423
1,75.714986,11.577943
2,76.181118,11.710666
3,75.891603,10.892502
4,75.463337,10.489417
5,75.653991,10.782601
6,75.904383,10.459474
7,75.880713,10.355210
8,76.503804,10.353754
9,76.937416,9.983864
10,76.939239,9.925111
11,76.850535,10.445253
12,76.600756,10.438961
13,76.629095,10.164860
14,76.458139,10.732333
15,76.220820,10.790649
16,76.039086,10.233938
17,75.488988,9.805733
18,75.540594,10.713811
19,75.488518,10.920449
20,75.134230,11.002155
21,75.121520,11.120713
22,74.749131,11.550219
23,74.630500,11.957157
24,75.271314,11.891380
25,75.270514,11.773535
26,74.550368,11.262039
27,74.331338,10.493175
28,74.615233,10.304937
29,74.577113,9.817653
30,74.445859,9.343868
31,74.088326,9.503504
32,73.910187,9.300801
33,74.143192,9.175561
34,73.696260,9.606056
35,73.465623,9.346900
36,73.253816,9.273589
37,73.436640,8.837469
38,73.275245,8.703784
39,73.224678,8.674527
40,73.476698,9.096815
41,73.326067,10.012915
42,73.626630,9.778794
43,73.612248,9.655498
44,73.841189,10.012381
45,73.910820,10.000638
46,73.853561,9.990996
47,73.769756,9.866630
48,73.406361,10.117220
49,73.890011,9.552748
50,73.666979,9.676217
51,73.180872,10.006125
52,72.970727,10.233024
53,72.681606,10.875288
54,72.544281,10.729749
55,72.851503,10.747458
56,72.749528,10.999943
57,72.959361,11.100044
58,72.606928,10.972440
59,72.578633,10.791367
60,72.324276,10.864586
61,72.023195,11.568433
62,71.843892,11.905619
63,72.232003,11.856957
64,72.300584,12.173594
65,72.479347,12.634844
66,71.985798,12.475731
67,71.343564,12.214853
68,71.213006,11.864785
69,71.089468,11.771783
70,70.629534,11.617324
71,70.597113,11.790897
72,70.573711,11.793669
73,70.450853,12.076813
74,70.227460,12.104960
75,69.851181,11.888277
76,69.717346,11.768232
77,69.444035,11.734071
78,69.230028,11.893710
79,68.573472,12.176903
80,68.525099,12.331537
81,68.435393,12.825945
82,68.625851,12.414306
83,68.101657,12.064569
84,68.128396,12.124489
85,67.745237,12.154602
86,67.835211,12.495355
87,67.885976,12.766672
88,68.163631,12.514140
89,68.304756,11.621273
90,68.319622,10.983608
91,68.470243,10.978371
92,68.767133,11.035834
93,69.114949,11.274772
94,69.178187,11.435376
95,69.096676,11.654071
96,68.732043,11.762116
97,68.812928,11.307351
98,68.095894,11.245254
99,67.491424,11.585195
100,67.370186,11.948003
101,67.168972,11.923003
102,67.174879,11.630931
103,67.474862,12.181896
104,67.668364,12.405581
105,67.752661,12.755531
106,67.291779,12.397108
107,67.506380,12.657581
108,67.825210,12.361057
109,67.310571,12.147578
110,67.701150,11.651271
111,68.179441,11.323537
112,68.642638,11.488383
113,68.852968,11.526174
114,69.179094,12.120826
115,69.359354,12.204956
116,69.548420,12.237353
117,69.221846,12.207480
118,68.891493,12.779119
119,68.463126,13.042719
120,68.203175,13.391182
121,67.882320,13.204442
122,68.209653,12.560776
123,68.568654,12.241563
124,68.663494,12.610990
125,68.712450,12.364100
126,68.680841,11.737368
127,68.645957,11.522386
128,68.306349,11.853127
129,68.008130,11.912273
130,68.017268,11.953492
131,68.166535,12.138095
132,68.435399,12.092870
133,68.257342,11.917397
134,68.228018,11.296887
135,68.416366,11.358992
136,68.089167,11.880403
137,68.190225,12.071461
138,67.963811,12.055365
139,68.162270,11.885404
140,68.103431,11.687918
141,68.217292,11.861163
142,67.930733,11.926220
143,68.272242,12.111318
144,68.182281,12.229407
145,68.494284,11.764868
146,68.058340,12.028797
147,68.193523,12.110107
148,68.180849,11.957700
149,68.193026,11.649563
150,67.724192,12.031025
151,67.408521,11.187825
152,66.972920,10.661704
153,66.906580,10.290281
154,67.082119,10.117754
155,67.149761,10.175444
156,67.068452,10.411560
157,67.302565,10.192112
158,67.444321,10.613392
159,67.712887,11.161469
160,67.882974,11.650839
161,68.013030,11.847681
162,68.347026,11.944836
163,68.243276,12.022767
164,68.209031,11.887144
165,68.041731,12.052385
166,67.864721,12.496382
167,67.383385,12.267266
168,67.247622,11.776144
169,67.153325,11.461712
170,67.641307,12.001066
171,67.793407,12.145503
172,67.122720,11.842100
173,66.491826,11.694990
174,66.056563,11.633190
175,65.810037,11.599599
176,65.205533,11.238494
177,65.250512,11.693376
178,64.575655,12.135374
179,64.560166,12.053258
180,64.162589,12.392772
181,64.485795,12.404233
182,64.402001,12.133298
183,64.046448,11.075408
184,63.825400,10.775640
185,63.805030,10.897320
186,63.994013,10.675798
187,64.309205,10.428494
188,64.123033,10.912587
189,63.893804,11.069435
190,63.720031,11.060000
191,63.918926,10.284948
192,64.034207,10.260781
193,64.069745,10.021425
194,63.646203,10.695432
195,63.710723,11.055451
196,64.164613,10.810604
197,63.837637,11.180393
198,63.957340,11.309480
199,64.360831,10.581997
200,64.404066,10.662721
201,64.234177,10.378597
202,64.094368,10.915372
203,64.137080,11.133987
204,64.601416,11.383962
205,64.953780,11.757936
