# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
253,75.106732,7.506393
254,75.008039,7.494050
255,75.734955,6.788563
256,75.861840,6.395525
257,75.594084,6.511376
258,75.149578,6.422980
259,75.528484,6.501884
260,75.172894,6.219549
261,75.277962,6.191768
262,75.165589,5.521889
263,75.159965,5.101781
264,75.645955,5.180355
265,75.658339,5.404378
266,75.890517,5.469643
267,76.025815,5.095766
268,76.295037,5.120853
269,76.376053,5.012623
270,76.526030,5.353819
271,76.615961,5.582149
272,76.550130,5.532160
273,76.277673,5.752433
274,76.379393,5.735614
275,76.566673,5.852753
276,76.794540,6.035521
277,76.869737,6.375834
278,76.413407,6.378675
279,75.731836,6.846107
280,75.242005,7.234356
281,75.019819,6.678701
282,75.115552,6.502348
283,75.221368,6.772070
284,75.326570,5.958658
285,75.343657,6.189962
286,75.511297,6.699745
287,75.838937,6.512367
288,75.822884,6.430354
289,75.391572,6.100331
290,75.013299,6.492497
291,75.097986,6.442062
292,74.798128,5.838559
293,75.164604,5.446850
294,75.339166,5.474750
295,75.960109,5.470536
296,76.193197,6.127605
297,76.368088,6.054236
298,76.470501,6.163127
299,76.136549,6.010704
300,75.806219,6.491310
301,75.939590,6.615481
302,75.782308,6.529474
303,75.033511,6.569186
304,75.091041,5.903871
305,75.303551,6.269740
306,75.199607,6.771103
307,74.569382,6.649188
308,74.639098,6.963682
309,74.724047,7.354927
310,75.161578,8.178511
311,75.072339,8.132408
312,74.417898,7.903293
313,73.540165,7.933187
314,73.689811,8.269059
315,73.438438,8.404588
316,73.504810,8.350647
317,73.341499,8.572552
318,73.981382,8.787722
319,74.221774,8.805264
320,74.106227,9.005241
321,74.301154,8.323895
322,74.318557,7.779671
323,74.190447,7.573541
324,74.115276,8.396925
325,74.281634,8.188693
326,74.115269,7.949325
327,73.768308,7.654474
328,73.199942,7.514276
329,73.304696,7.716034
330,73.079709,8.259311
331,72.849316,8.368707
332,72.338345,7.925490
333,72.239639,7.382469
334,72.219438,7.674156
335,72.640316,7.798705
336,72.623302,8.166555
