# this data file was made with generate_cvs.tcl
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
0,75.540406,9.766019
1,75.609466,10.036449
2,75.431007,10.331299
3,75.057203,10.483510
4,74.881449,10.499482
5,74.900402,10.974861
6,74.961810,10.381587
7,74.838680,10.720688
8,74.357144,10.376159
9,73.950656,10.240511
10,73.805623,9.916083
11,73.447135,9.136634
12,73.255679,8.703111
13,73.603665,8.773961
14,73.342730,8.887239
15,72.476004,9.257619
16,72.157149,9.820479
17,72.181860,9.732536
18,72.011986,10.489857
19,71.731374,10.847275
20,71.889067,10.185577
21,72.077837,10.440386
22,71.738815,10.319916
23,71.697324,10.499416
24,71.786775,10.992638
25,71.539079,11.161719
26,71.716748,11.679835
27,71.739022,11.583872
28,72.141394,11.614693
29,72.157055,11.927456
30,72.459838,12.410110
31,72.552527,12.813499
32,72.398633,12.736787
33,72.048978,12.372660
34,72.365756,12.459450
35,71.972703,12.114004
36,71.689669,12.467199
37,71.800118,12.418939
38,72.164577,11.804464
39,71.976100,11.770475
40,72.358667,12.155471
41,72.428424,12.205682
42,72.427476,12.195793
43,72.266506,12.517424
44,71.809787,12.531453
45,71.400709,12.973801
46,71.434843,12.912338
47,71.479900,13.308620
48,71.053437,13.715967
49,71.107931,13.117975
50,71.176271,12.695865
51,70.740029,13.158729
52,70.262596,12.836517
53,70.306315,12.624363
54,70.766719,11.822510
55,70.741811,12.073942
56,70.086314,12.711784
57,70.036461,13.254736
58,69.778908,12.642145
59,69.618453,11.900189
60,69.935214,11.829634
61,70.053014,11.531324
62,69.774317,11.908279
63,69.329088,11.865410
64,69.614831,12.041141
65,68.837585,12.481305
66,68.736483,12.344003
67,68.897713,12.663181
68,68.733883,12.526107
69,69.128705,12.582215
70,68.608750,12.803036
71,68.558143,12.671823
72,68.761447,12.329103
73,68.567034,12.621262
74,68.641246,12.688745
75,68.941675,12.385548
76,69.096320,12.790403
77,69.096140,13.380189
78,69.001970,13.500894
79,69.110610,13.978092
80,69.099906,13.792239
81,69.260482,13.768033
82,70.140959,13.898207
83,69.787339,13.856324
84,69.750499,14.078360
85,69.467090,14.218891
86,69.663559,13.602617
87,70.077279,13.534564
88,70.121090,14.096635
89,70.382116,14.333884
90,70.664247,15.052851
91,71.056844,15.255869
92,70.955469,15.385404
93,70.778380,15.150955
94,70.395946,15.087694
95,70.629484,15.105426
96,70.834681,14.916795
97,70.777571,15.294420
98,70.508342,15.360747
99,70.378176,15.270917
100,69.653164,15.305004
101,69.877880,15.502014
102,69.891570,15.704767
103,69.919345,15.476738
104,70.051969,15.566338
105,69.718553,16.032434
106,69.508996,15.668437
107,69.957222,15.560892
108,69.857713,15.392755
109,70.382295,15.907145
110,70.863126,16.270990
111,71.317889,15.664199
112,71.295551,15.455658
113,71.159183,15.453840
114,70.453712,15.839226
115,70.317774,15.952443
116,70.356532,16.373620
117,70.369383,16.651760
118,70.232826,16.369038
119,70.914926,15.993287
120,70.676061,16.071030
121,70.814445,15.786083
122,70.736042,15.705287
123,70.812478,15.749060
124,71.135426,16.144138
125,71.342782,16.789014
126,71.157710,17.008204
127,71.287121,17.423137
128,71.624080,17.850288
129,71.770518,17.892109
130,72.224225,17.911176
131,72.103521,17.689571
132,72.137694,17.366827
133,72.523311,17.458042
134,72.354515,17.428538
135,72.444034,16.770108
136,72.461568,16.731890
137,72.720306,16.250873
138,72.151290,15.870845
139,72.740247,15.471276
140,72.767638,15.314886
141,72.882759,14.859125
142,72.459508,15.094435
143,72.256421,14.513796
144,71.957458,14.672550
145,72.313224,14.234846
146,72.844634,14.260429
147,72.920014,14.080788
148,72.828027,14.026220
149,72.022594,14.307963
150,71.861192,14.204171
151,71.683033,13.980121
152,71.813861,14.036389
153,71.527731,14.121381
154,70.940113,13.720467
155,71.072010,13.374728
156,71.106612,13.856356
157,70.550668,13.876747
158,70.765383,14.028486
159,71.083569,13.967497
160,71.503347,13.904066
161,71.599319,13.413672
162,71.420646,12.894330
163,71.345312,12.828840
164,71.153005,13.285328
165,71.404572,13.612425
166,71.447744,13.788125
167,71.147355,13.960585
168,70.904240,13.681010
169,70.708614,14.157202
170,70.348248,13.837514
171,70.231987,14.209229
172,70.426168,14.864137
173,69.966241,15.264127
174,69.074493,15.701306
175,69.316145,15.999440
176,69.450334,15.434090
177,69.599455,15.512112
178,69.978774,15.286096
179,70.233814,15.448443
180,69.851029,15.567794
181,69.962230,16.518793
182,70.417757,16.555003
183,70.451924,15.624040
184,70.587327,15.190802
185,71.013727,15.750901
186,71.368723,15.802608
187,71.048555,15.705451
188,70.871158,15.510059
189,70.562372,15.782246
190,70.155394,15.742332
191,70.196544,15.812100
192,70.259053,15.854646
193,70.012542,16.065985
194,69.868139,15.880389
195,69.896709,16.103216
196,69.899402,15.920955
197,69.601246,15.845832
198,70.204464,16.044673
199,70.355906,15.875382
200,70.203178,16.011457
201,70.108078,16.154778
202,69.727334,16.187134
203,69.134729,16.205946
204,69.429221,16.117066
205,69.987451,15.981000
206,70.387035,16.235391
207,70.367875,16.496825
208,70.237553,16.920415
209,70.031946,16.711577
210,69.902981,17.127266
211,70.009159,16.905061
212,70.044169,16.900505
213,70.256701,16.721272
214,70.766787,16.892933
215,71.478216,17.479435
216,71.760020,17.670148
217,71.706397,17.584359
218,71.641554,16.987735
219,71.581340,16.169277
220,71.672703,16.256318
221,71.652593,15.754185
222,71.693016,15.159495
223,71.979945,15.120736
224,72.136430,14.807034
225,72.055708,14.613485
226,71.407375,14.326668
227,71.630801,14.862304
228,71.520087,15.232585
229,70.944277,15.426866
230,70.801114,15.570051
231,70.379736,15.654961
232,70.397907,15.361595
233,70.601630,15.466798
234,70.483493,15.576262
235,70.197989,15.509599
236,69.888005,15.318091
237,69.444340,14.946353
238,69.286687,14.498916
239,69.539239,15.076555
240,69.491529,15.446986
241,69.402778,15.084215
242,69.800571,15.153258
243,70.076522,14.997377
244,70.311317,14.084085
245,70.097503,14.745898
246,70.659426,14.499539
247,70.025309,14.830720
248,69.508639,14.514612
249,69.633950,14.753710
250,69.346131,15.079480
251,69.362019,15.245819
252,69.177275,15.391591
253,69.411209,14.824279
254,69.681618,15.338075
255,69.863120,15.539216
256,69.584317,15.402666
257,69.505780,14.854966
258,69.938113,15.092410
259,69.840593,15.620547
260,69.846716,15.922560
261,69.452453,15.786584
262,68.998442,15.068066
263,68.913125,14.752779
264,68.738222,14.600643
265,68.390798,14.732851
266,68.219610,15.133269
267,68.105444,15.285342
268,67.997963,15.496457
269,67.900231,15.811248
270,68.053379,15.972159
271,68.319165,15.672089
